----------------------------------------------------------------------------------------------
Bean传感器AX 3DS

Mac Id : 00158D00000E09D4
网络ID : 0002
Pan Id : 3900
传感器ID : 1
传感器标签 : Ch_Y

比率 : 1
偏移量 : 0
单位 : g

DATE_FORMAT : yyyy/M/d tt hh:mm:ss
日期 : 2020/2/1 上午 12:00:12

数据采集周期 : 304
数据采集持续时间 : 300
抽样率 : 400
截止频率 : 8
----------------------------------------------------------------------------------------------
测量目录;测量值
32484;0.1964
32485;0.1369
32486;0.241
32487;0.1547
32488;0.1964
32489;0.1696
32490;0.0565
32491;0.113
32492;0.1101
32493;0.2142
32494;0.113
32495;0.0714
32496;0.0595
32497;0.0743
32498;0.0714
32499;0.0267
32500;0.0654
32501;0.0624
32502;0.0863
32503;0.0089
32504;-0.0118
32505;0.0595
32506;0.0089
32507;0.0833
32508;-0.1041
32509;0.0148
32510;-0.0683
32511;0.0089
32512;-0.0118
32513;-0.1011
32514;-0.0594
32515;-0.0267
32516;0.0208
32517;0.0386
32518;-0.0445
32519;0.0416
32520;0.0565
32521;-0.0237
32522;0.0029
32523;0.0684
32524;0.1458
32525;0.1964
32526;0.2083
32527;0.0654
32528;0.1071
32529;0.2202
32530;0.1279
32531;0.1458
32532;0.1577
32533;0.1636
32534;0.2053
32535;0.2232
32536;0.1249
32537;0.0952
32538;0.1577
32539;0.0297
32540;0.1279
32541;0.119
32542;0.2172
32543;0.1875
32544;-0.0148
32545;0.0595
32546;0.0001
32547;0.0743
32548;0.0001
32549;-0.0803
32550;-0.0177
32551;-0.0535
32552;0.0773
32553;0.0118
32554;0.0505
32555;0.0356
32556;0.0059
32557;0.0446
32558;-0.0148
32559;-0.0118
32560;-0.0356
32561;0.0624
32562;-0.0713
32563;0.0773
32564;0.0624
32565;0.0863
32566;0.1904
32567;0.1339
32568;0.116
32569;0.1726
32570;0.1934
32571;0.116
32572;0.116
32573;0.116
32574;0.2648
32575;0.244
32576;0.1845
32577;0.0982
32578;0.1815
32579;0.0922
32580;0.1994
32581;0.1577
32582;0.0595
32583;0.0922
32584;0.119
32585;0.1249
32586;0.0803
32587;0.0833
32588;0.0743
32589;0.0356
32590;0.0982
32591;0.0446
32592;-0.0326
32593;0.1339
32594;0.0118
32595;0.0565
32596;-0.0326
32597;-0.1457
32598;-0.0862
32599;-0.0445
32600;0.0803
32601;0.0089
32602;0.0297
32603;0.0863
32604;0.0267
32605;0.1547
32606;0.0208
32607;0.0892
32608;0.0208
32609;0.1101
32610;0.0684
32611;0.0952
32612;0.0684
32613;-0.0505
32614;0.1785
32615;0.0267
32616;0.0684
32617;0.0356
32618;0.0684
32619;0.0863
32620;0.0535
32621;0.1636
32622;0.0892
32623;0.244
32624;0.1369
32625;0.1696
32626;0.0892
32627;0.1666
32628;0.0892
32629;0.1488
32630;0.1577
32631;0.0743
32632;0.0624
32633;0.0803
32634;0.0684
32635;0.0565
32636;-0.0118
32637;0.0803
32638;0.1517
32639;-0.0237
32640;-0.0356
32641;0.0356
32642;0.0505
32643;-0.0058
32644;-0.0267
32645;-0.0088
32646;0.0714
32647;0.0476
32648;0.0386
32649;0.0624
32650;0.1666
32651;0.0505
32652;0.0446
32653;0.113
32654;0.0089
32655;0.1488
32656;0.1398
32657;0.2142
32658;0.1011
32659;0.0624
32660;0.0922
32661;0.1726
32662;0.1607
32663;0.113
32664;0.2738
32665;0.1547
32666;0.0505
32667;0.0863
32668;0.1488
32669;0.1607
32670;0.1875
32671;0.1994
32672;0.0892
32673;-0.0594
32674;0.1369
32675;0.1517
32676;0.0297
32677;0.0743
32678;0.1398
32679;0.0743
32680;-0.0118
32681;-0.0743
32682;0.0624
32683;0.0237
32684;0.0773
32685;0.0089
32686;0.0535
32687;0.113
32688;-0.0594
32689;0.1041
32690;-0.0267
32691;0.0833
32692;-0.0356
32693;0.0476
32694;0.2529
32695;-0.0386
32696;-0.1457
32697;-0.0029
32698;0.1696
32699;0.3333
32700;0.0595
32701;0.0178
32702;0.0624
32703;0.241
32704;0.2559
32705;0.2142
32706;0.1309
32707;-0.1457
32708;0.2202
32709;0.0001
32710;0.1279
32711;0.0684
32712;0.0833
32713;0.2262
32714;0.1041
32715;0.0356
32716;0.0803
32717;0.1309
32718;0.1398
32719;0.0952
32720;-0.0356
32721;0.1101
32722;0.1249
32723;-0.0148
32724;0.119
32725;0.0684
32726;0.119
32727;0.2381
32728;-0.0148
32729;-0.1189
32730;0.0327
32731;0.3035
32732;-0.0475
32733;0.0297
32734;0.0208
32735;0.0654
32736;0.116
32737;0.1041
32738;0.0059
32739;-0.0654
32740;0.0595
32741;0.0714
32742;0.116
32743;0.0624
32744;0.119
32745;0.1815
32746;0.1101
32747;0.0327
32748;0.1339
32749;0.1369
32750;0.1726
32751;0.0952
32752;0.0892
32753;0.1458
32754;0.3035
32755;0.1517
32756;0.1101
32757;0.0356
32758;0.113
32759;0.1934
32760;0.0237
32761;0.0892
32762;0.122
32763;0.1458
32764;0.1517
32765;0.1279
32766;0.0535
32767;0.0654
32768;0.0356
32769;-0.0594
32770;0.0714
32771;0.0237
32772;-0.0237
32773;0.1011
32774;-0.107
32790;0.1756
32791;0.0982
32792;0.1101
32793;-0.107
32794;0.2232
32795;0.1636
32796;0.2113
32797;0.2023
32798;0.1577
32799;0.1636
32800;0.2678
32801;0.0535
32802;0.0773
32803;0.1279
32804;0.0833
32805;0.0684
32806;-0.0207
32807;-0.0386
32808;0.0416
32809;0.0297
32810;0.0565
32811;-0.0207
32812;-0.0832
32813;0.1398
32814;-0.0148
32815;0.0208
32816;-0.0654
32817;-0.0356
32818;0.1428
32819;0.0327
32820;0.0001
32821;0.0178
32822;0.0624
32823;0.0833
32824;0.0416
32825;-0.0594
32826;0.0237
32827;0.0922
32828;0.1369
32829;0.0714
32830;0.0892
32831;0.1607
32832;0.0952
32833;0.1488
32834;-0.0475
32835;0.2529
32836;0.0982
32837;0.1964
32838;-0.0177
32839;0.119
32840;0.2887
32841;0.1041
32842;0.113
32843;-0.0118
32844;-0.0118
32845;0.1607
32846;0.1696
32847;0.119
32848;-0.1696
32849;0.0356
32850;0.0624
32851;0.2113
32852;-0.1189
32853;0.0059
32854;0.0118
32855;0.0327
32856;-0.0296
32857;-0.0177
32858;-0.107
32859;0.0001
32860;0.0505
32861;0.0356
32862;-0.0683
32863;-0.0326
32864;0.3095
32865;-0.0505
32866;0.0863
32867;0.0833
32868;0.0505
32869;0.1547
32870;0.0356
32871;0.0743
32872;0.0773
32873;0.1607
32874;0.1101
32875;0.0267
32876;-0.0058
32877;0.0863
32878;0.1875
32879;0.0743
32880;0.119
32881;0.1309
32882;0.1636
32883;0.1845
32884;0.0714
32885;0.0982
32886;0.119
32887;0.1815
32888;0.122
32889;0.0416
32890;0.0001
32891;0.2202
32892;0.1577
32893;0.0892
32894;-0.0475
32895;0.1011
32896;0.1666
32897;-0.0177
32898;-0.0386
32899;-0.0654
32900;0.0714
32901;-0.0058
32902;-0.0356
32903;-0.0445
32904;0.0118
32905;0.0565
32906;0.0208
32907;-0.0773
32908;0.0505
32909;0.1369
32910;0.0565
32911;0.0982
32912;0.0446
32913;0.1249
32914;0.1875
32915;0.0922
32916;0.0863
32917;0.1011
32918;0.2529
32919;0.241
32920;0.116
32921;0.1309
32922;0.1101
32923;0.1815
32924;0.1785
32925;0.1398
32926;0.0356
32927;0.1369
32928;0.116
32929;0.0952
32930;0.0773
32931;0.0356
32932;0.1398
32933;0.0327
32934;-0.0445
32935;-0.0237
32936;0.0952
32937;0.0684
32938;-0.0177
32939;-0.0237
32940;-0.0892
32941;0.0001
32942;-0.0386
32943;-0.0267
32944;0.0089
32945;0.0624
32946;0.0505
32947;-0.0148
32948;0.0001
32949;0.0505
32950;0.119
32951;0.0654
32952;0.0356
32953;0.0446
32954;0.119
32955;0.1428
32956;0.113
32957;0.0356
32958;0.1577
32959;-0.0267
32960;0.2113
32961;-0.0118
32962;0.0952
32963;0.0982
32964;0.3155
32965;0.0684
32966;0.1517
32967;0.0654
32968;0.0743
32969;0.1607
32970;0.0743
32971;0.1041
32972;0.0001
32973;0.0952
32974;-0.0088
32975;0.0178
32976;0.0297
32977;-0.0058
32978;0.0803
32979;-0.0356
32980;0.0237
32981;0.0803
32982;0.113
32983;0.1458
32984;0.0178
32985;-0.0296
32986;0.0982
32987;-0.0058
32988;0.0118
32989;0.0267
32990;0.0327
32991;-0.0475
32992;0.0892
32993;0.119
32994;-0.0505
32995;0.1994
32996;0.0714
32997;0.1279
32998;0.0624
32999;0.0714
33000;0.2708
33001;0.0624
33002;0.1845
33003;0.1696
33004;0.1726
33005;0.1607
33006;0.2142
33007;0.0624
33008;0.2172
33009;0.0743
33010;0.1636
33011;0.1041
33012;0.119
33013;0.1726
33014;0.122
33015;0.0743
33016;-0.0267
33017;-0.0029
33018;0.0446
33019;0.0237
33020;-0.0118
33021;-0.0416
33022;0.0833
33023;0.0356
33024;0.0237
33025;0.0863
33026;0.0001
33027;0.122
33028;-0.0713
33029;-0.0118
33030;-0.0445
33031;0.0565
33032;0.1369
33033;0.1666
33034;0.0535
33035;0.0714
33036;0.0892
33037;0.0922
33038;0.2262
33039;0.0833
33040;0.122
33041;0.1071
33042;0.0952
33043;0.0267
33044;0.0595
33045;0.1249
33046;0.0922
33047;0.0654
33048;0.0208
33049;0.119
33050;0.113
33051;-0.0445
33052;0.0118
33053;0.4077
33054;0.0356
33055;0.1488
33056;-0.11
33057;0.0208
33058;0.0446
33059;-0.0743
33060;0.119
33061;-0.1517
33062;0.0416
33063;0.0118
33064;0.0892
33065;0.0803
33066;-0.0773
33067;0.0267
33068;0.0773
33069;0.2916
33070;-0.0296
33071;-0.1279
33072;0.0624
33073;0.0089
33074;0.3035
33075;-0.0029
33076;0.0743
33077;0.1309
33078;-0.0356
33079;0.1666
33080;0.0267
33081;0.2083
33082;0.1309
33083;-0.0505
33084;0.3125
33085;0.0118
33086;0.1815
33087;0.2113
33088;0.1041
33089;0.0089
33090;0.0148
33091;0.122
33092;0.0089
33093;0.1011
33094;-0.0713
33095;0.1607
33096;0.0952
33097;-0.0832
33098;-0.0088
33099;-0.0594
33100;0.1636
33101;-0.0177
33102;-0.0386
33103;-0.0326
33104;0.0001
33105;0.0356
33106;0.0237
33107;0.1666
33108;-0.0713
33109;0.1011
33110;-0.0683
33111;0.0505
33112;0.1636
33113;-0.0237
33114;0.2529
33115;0.0297
33116;0.0535
33117;-0.0267
33118;0.0833
33119;0.0565
33120;-0.0832
33121;0.1101
33122;0.1517
33123;0.241
33124;0.2142
33125;0.1547
33126;-0.0058
33127;0.1398
33128;0.2172
33129;0.122
33130;0.116
33131;0.0922
33132;0.113
33133;0.1904
33134;0.0892
33135;0.0029
33136;-0.0267
33137;0.0833
33138;0.0089
33139;0.0654
33140;-0.0386
33141;0.0118
33142;-0.0594
33143;-0.0892
33144;0.116
33145;-0.0058
33146;0.0356
33147;0.0892
33148;0.0624
33149;-0.0832
33150;0.0356
33151;0.0297
33152;-0.0118
33153;-0.0416
33154;-0.0416
33155;0.0237
33156;0.0356
33157;0.1636
33158;0.0803
33159;0.0118
33160;0.3035
33161;0.0595
33162;0.0922
33163;0.0327
33164;0.1666
33165;0.2678
33166;0.1607
33167;0.0833
33168;0.1398
33169;0.2232
33170;0.1696
33171;0.1726
33172;0.0356
33173;0.0356
33174;0.0565
33175;0.0001
33176;0.0386
33177;-0.0118
33178;-0.0177
33179;0.0029
33180;0.0833
33181;-0.0326
33182;-0.0326
33183;0.0148
33184;-0.0118
33185;-0.0624
33186;0.0356
33187;0.0237
33188;-0.0177
33189;0.0178
33190;-0.0773
33191;0.0863
33192;0.0059
33193;0.0356
33194;0.0356
33195;0.0982
33196;0.122
33197;0.1845
33198;0.0952
33199;0.1249
33200;0.1517
33201;0.2053
33202;0.1458
33203;0.0386
33204;0.1964
33205;0.0982
33206;0.1041
33207;0.1547
33208;-0.0296
33209;0.247
33210;0.0684
33211;0.0327
33212;0.1636
33213;-0.0505
33214;0.1666
33215;-0.0386
33216;-0.0118
33217;-0.0148
33218;0.0208
33219;0.0803
33220;-0.1934
33221;-0.1309
33222;-0.0148
33223;0.2113
33224;0.1101
33225;-0.0594
33226;-0.107
33227;-0.1547
33228;-0.0326
33229;0.0922
33230;0.0001
33231;-0.107
33232;0.0535
33233;0.1428
33234;0.1636
33235;-0.0118
33236;-0.0029
33237;0.0595
33238;0.2381
33239;0.1964
33240;0.0089
33241;0.2053
33242;0.2053
33243;0.2291
33244;-0.0118
33245;0.0595
33246;0.1636
33247;0.2023
33248;0.1666
33249;-0.0356
33250;0.0624
33251;0.0863
33252;0.0089
33253;0.0684
33254;-0.0594
33255;-0.0743
33256;0.1517
33257;0.0327
33258;0.0327
33259;-0.0148
33260;0.1309
33261;0.0356
33262;0.0356
33263;-0.1249
33264;-0.0326
33265;-0.0058
33266;-0.0296
33267;-0.1249
33268;-0.0029
33269;-0.0535
33270;0.1577
33271;-0.0892
33272;-0.0088
33273;0.0773
33274;0.0356
33275;0.0863
33276;0.0237
33277;0.1488
33278;0.0476
33279;0.2113
33280;0.0952
33281;0.0863
33282;0.1785
33283;0.1696
33284;0.1904
33285;0.1517
33286;0.0624
33287;0.0922
33288;0.1756
33289;0.0416
33290;0.0505
33291;0.0743
33292;0.1994
33293;0.0892
33294;0.0982
33295;0.0476
33296;0.0684
33297;0.0356
33298;0.0267
33299;-0.0803
33300;-0.0445
33301;-0.0267
33302;0.0565
33303;0.0089
33304;0.0029
33305;0.0297
33306;0.1101
33307;-0.0505
33308;0.0178
33309;-0.0475
33310;0.1964
33311;0.1458
33312;0.0029
33313;0.1577
33314;0.0654
33315;0.1398
33316;0.2619
33317;0.0743
33318;0.1011
33319;0.1696
33320;0.1249
33321;0.0892
33322;0.0922
33323;0.122
33324;0.1577
33325;0.2142
33326;0.0297
33327;0.1458
33328;0.0356
33329;0.1011
33330;0.119
33331;-0.0951
33332;-0.0148
33333;0.0743
33334;0.0743
33335;0.0208
33336;-0.0624
33337;0.116
33338;-0.0177
33339;-0.0177
33340;0.0297
33341;0.0595
33342;0.0356
33343;-0.0386
33344;-0.0416
33345;-0.0922
33346;0.1041
33347;-0.0594
33348;-0.0326
33349;0.113
33350;0.0654
33351;0.1398
33352;0.0743
33353;0.0714
33354;0.0743
33355;0.1071
33356;0.2202
33357;0.113
33358;0.0982
33359;-0.0296
33360;0.1458
33361;0.2023
33362;-0.0505
33363;0.2262
33364;0.0178
33365;0.1279
33366;0.0535
33367;0.0059
33368;0.1488
33369;0.1041
33370;0.1964
33371;0.0029
33372;-0.0832
33373;0.0416
33374;-0.0475
33375;0.1071
33376;0.0952
33377;-0.0118
33378;-0.0237
33379;0.0505
33380;0.0743
33381;-0.0594
33382;0.0178
33383;0.0118
33384;-0.0862
33385;-0.0118
33386;-0.0148
33387;0.0267
33388;0.0148
33389;0.1309
33390;-0.0148
33391;0.0446
33392;0.0654
33393;0.0059
33394;0.0624
33395;0.1011
33396;0.0565
33397;0.1964
33398;0.1815
33399;0.1428
33400;0.1815
33401;0.0892
33402;0.1547
33403;0.0356
33404;0.1964
33405;0.1041
33406;0.1785
33407;0.113
33408;0.0654
33409;-0.0177
33410;-0.0237
33411;0.0684
33412;0.0892
33413;0.0267
33414;-0.0773
33415;0.0001
33416;-0.0862
33417;-0.0951
33418;-0.0594
33419;0.0208
33420;0.0059
33421;-0.1636
33422;0.1428
33423;0.0833
33424;0.2142
33425;-0.1219
33426;0.0803
33427;0.0297
33428;0.1369
33429;-0.0832
33430;0.2321
33431;0.0952
33432;0.1309
33433;0.2351
33434;0.122
33435;0.2053
33436;0.0595
33437;0.1369
33438;0.1696
33439;-0.0445
33440;0.1041
33441;0.0982
33442;0.1904
33443;0.1458
33444;-0.2202
33445;0.0595
33446;0.0356
33447;0.2321
33448;0.0535
33449;0.0059
33450;-0.1398
33451;0.0089
33452;0.1398
33453;0.119
33454;0.0684
33455;-0.107
33456;0.0029
33457;0.0267
33458;-0.0951
33459;0.0178
33460;-0.0207
33461;0.1428
33462;-0.0594
33463;0.0148
33464;-0.0773
33465;-0.1457
33466;0.1904
33467;-0.1279
33468;0.0565
33469;0.0892
33470;0.0803
33471;0.113
33472;-0.0267
33473;0.0178
33474;0.1488
33475;0.2559
33476;0.0565
33477;0.0743
33478;0.0982
33479;0.1756
33480;0.2142
33481;0.1696
33482;-0.0773
33483;0.122
33484;0.2202
33485;0.1964
33486;-0.0594
33487;0.0684
33488;0.0624
33489;0.116
33490;0.0001
33491;0.0743
33492;0.0148
33493;0.1071
33494;0.0833
33495;-0.1457
33496;-0.0416
33497;-0.0237
33498;0.1041
33499;-0.0594
33500;-0.0177
33501;-0.0148
33502;0.0327
33503;-0.0237
33504;0.0505
33505;-0.0951
33506;0.0356
33507;0.1785
33508;0.0535
33509;-0.0951
33510;0.0029
33511;0.0922
33512;0.1756
33513;0.0505
33514;-0.0296
33515;0.0803
33516;0.0297
33517;0.1666
33518;0.1011
33519;0.0773
33520;0.0952
33521;0.2559
33522;0.0982
33523;-0.0386
33524;0.1101
33525;0.0803
33526;0.0148
33527;-0.0743
33528;0.0237
33529;0.0416
33530;-0.107
33531;0.0654
33532;-0.1874
33533;0.0267
33534;-0.11
33535;-0.0029
33536;0.0565
33537;0.0029
33538;-0.0594
33539;0.0118
33540;0.0356
33541;0.0356
33542;-0.1398
33543;-0.0654
33544;-0.0148
33545;-0.0594
33546;0.0267
33547;0.0952
33548;0.0743
33549;0.0595
33550;0.0803
33551;0.0803
33552;0.1875
33553;0.1845
33554;0.0267
33555;0.1458
33556;0.1994
33557;0.0773
33558;0.119
33559;-0.0177
33560;0.0416
33561;0.1488
33562;0.0654
33563;-0.0981
33564;0.0803
33565;0.1101
33566;0.0773
33567;0.119
33568;-0.0654
33569;-0.0743
33570;0.0743
33571;0.0476
33572;-0.0416
33573;-0.0981
33574;-0.0892
33575;-0.0029
33576;-0.0207
33577;-0.0356
33578;-0.0594
33579;0.0208
33580;-0.0356
33581;-0.0624
33582;-0.0326
33583;0.0416
33584;0.0178
33585;-0.1189
33586;0.1041
33587;0.0743
33588;0.1041
33589;0.25
33590;-0.0445
33591;0.3035
33592;0.3125
33593;0.1577
33594;0.0922
33595;0.1309
33596;0.1011
33597;0.244
33598;0.1815
33599;-0.0088
33600;0.0714
33601;0.2559
33602;0.247
33603;0.1934
33604;-0.0118
33605;0.1398
33606;0.0952
33607;0.0684
33608;0.0356
33609;0.0535
33610;-0.0803
33611;0.0922
33612;-0.0475
33613;-0.0475
33614;-0.0118
33615;0.119
33616;0.113
33617;-0.0981
33618;-0.107
33619;-0.0237
33620;0.0356
33621;0.116
33622;0.0029
33623;-0.0237
33624;-0.0654
33625;0.0595
33626;0.0446
33627;0.0743
33628;0.0803
33629;0.1547
33630;0.113
33631;0.0029
33632;0.0624
33633;0.0208
33634;0.1309
33635;0.119
33636;0.0773
33637;0.0803
33638;0.1607
33639;0.2291
33640;0.0773
33641;0.0208
33642;0.0773
33643;0.2023
33644;-0.0058
33645;0.0356
33646;-0.0892
33647;0.0684
33648;-0.0058
33649;0.0297
33650;-0.0505
33651;-0.0118
33652;-0.0386
33653;0.0059
33654;-0.1338
33655;-0.0416
33656;-0.0326
33657;0.0535
33658;0.0029
33659;-0.1547
33660;-0.0029
33661;0.0356
33662;0.0535
33663;0.0001
33664;-0.0207
33665;0.0773
33666;0.119
33667;0.0922
33668;0.0684
33669;0.1309
33670;0.1309
33671;0.1458
33672;0.0001
33673;0.0476
33674;0.0982
33675;0.1041
33676;0.1666
33677;0.0356
33678;0.0267
33679;0.0743
33680;0.1101
33681;0.0773
33682;-0.0743
33683;0.0416
33684;-0.0296
33685;0.0773
33686;-0.0654
33687;-0.0177
33688;0.0148
33689;-0.0386
33690;0.0595
33691;-0.0951
33692;-0.0118
33693;-0.0237
33694;0.0356
33695;-0.0177
33696;-0.0981
33697;0.0476
33698;0.0714
33699;-0.0237
33700;-0.0505
33701;0.0595
33702;0.0208
33703;0.0743
33704;0.0356
33705;0.0684
33706;0.0297
33707;0.1994
33708;0.1607
33709;0.0089
33710;0.2142
33711;0.1696
33712;0.0297
33713;0.0982
33714;0.1607
33715;0.1309
33716;0.1458
33717;0.0684
33718;0.0356
33719;0.1726
33720;0.1934
33721;0.1636
33722;0.0833
33723;0.0148
33724;0.0416
33725;0.0654
33726;0.1339
33727;0.0982
33728;0.0297
33729;0.0714
33730;0.0863
33731;0.0178
33732;0.0089
33733;-0.0029
33734;0.0952
33735;0.0267
33736;-0.0683
33737;0.0029
33738;-0.0713
33739;-0.0356
33740;-0.0475
33741;-0.0624
33742;-0.0475
33743;-0.0445
33744;0.0773
33745;0.0773
33746;0.0505
33747;0.1547
33748;-0.0505
33749;-0.0148
33750;-0.0207
33751;-0.0148
33752;0.0833
33753;0.0743
33754;0.0059
33755;0.0952
33756;0.1398
33757;0.1547
33758;0.0684
33759;0.0803
33760;0.0714
33761;0.1636
33762;0.1666
33763;0.0356
33764;0.0178
33765;0.0624
33766;0.0654
33767;0.0803
33768;0.0148
33769;0.0208
33770;0.119
33771;0.0624
33772;0.0237
33773;-0.0475
33774;0.0148
33775;-0.0326
33776;0.0714
33777;-0.0177
33778;0.0208
33779;0.1101
33780;0.0089
33781;0.0089
33782;0.0327
33783;-0.0416
33784;0.0089
33785;0.0356
33786;0.0327
33787;0.0446
33788;0.0803
33789;0.0327
33790;-0.0148
33791;0.122
33792;0.0565
33793;-0.0237
33794;0.0863
33795;0.0386
33796;0.0714
33797;0.4077
33798;-0.0862
33799;-0.0356
33800;0.0714
33801;0.1339
33802;0.1279
33803;-0.0177
33804;0.2083
33805;-0.0356
33806;0.0118
33807;0.0237
33808;0.0684
33809;-0.0207
33810;0.0624
33811;0.1011
33812;-0.0356
33813;-0.0594
33814;0.0237
33815;-0.0713
33816;0.116
33817;0.1041
33818;0.0089
33819;-0.1934
33820;0.0208
33821;-0.0386
33822;0.2321
33823;-0.0237
33824;-0.0773
33825;-0.0237
33826;0.0208
33827;0.0773
33828;0.1488
33829;-0.0683
33830;-0.0713
33831;-0.0922
33832;0.2262
33833;0.0714
33834;-0.0029
33835;-0.0624
33836;0.119
33837;0.113
33838;0.0803
33839;0.0356
33840;0.0416
33841;0.0803
33842;0.0714
33843;0.0476
33844;0.0892
33845;0.0327
33846;0.0505
33847;-0.0177
33848;-0.0594
33849;-0.0326
33850;0.0565
33851;-0.0773
33852;-0.3452
33853;-0.0267
33854;0.0505
33855;0.0714
33856;0.0029
33857;-0.0029
33858;0.1249
33859;0.2351
33860;-0.0356
33861;-0.0922
33862;-0.11
33863;0.0267
33864;0.0356
33865;-0.0416
33866;-0.0148
33867;-0.0118
33868;0.1339
33869;0.0267
33870;0.0297
33871;0.0059
33872;0.1488
33873;0.1398
33874;0.0089
33875;0.0654
33876;0.0237
33877;0.0684
33878;0.1458
33879;0.0476
33880;0.1517
33881;0.1041
33882;0.1101
33883;0.1904
33884;-0.1189
33885;0.1636
33886;0.0595
33887;0.0803
33888;0.0565
33889;0.0089
33890;0.0714
33891;0.0535
33892;0.0863
33893;-0.0773
33894;0.0743
33895;0.0982
33896;0.0267
33897;-0.0386
33898;-0.1338
33899;-0.0088
33900;-0.0713
33901;-0.0118
33902;-0.113
33903;-0.1398
33904;0.0743
33905;-0.0177
33906;-0.0773
33907;0.0327
33908;-0.0475
33909;-0.1249
33910;0.0743
33911;-0.0922
33912;-0.0058
33913;-0.0892
33914;0.113
33915;0.119
33916;0.0267
33917;0.2083
33918;0.0833
33919;0.1756
33920;0.0267
33921;0.1964
33922;0.0654
33923;0.2619
33924;0.0863
33925;0.1309
33926;0.0476
33927;0.0982
33928;0.1636
33929;0.0476
33930;0.1011
33931;0.0505
33932;0.0743
33933;0.1339
33934;0.0089
33935;0.0356
33936;-0.0832
33937;-0.0951
33938;-0.0267
33939;-0.1457
33940;-0.0654
33941;-0.0445
33942;0.0356
33943;0.0059
33944;-0.0267
33945;0.0505
33946;0.0743
33947;-0.0148
33948;-0.0743
33949;-0.0326
33950;0.0356
33951;-0.0148
33952;0.0267
33953;0.0059
33954;0.0356
33955;0.1101
33956;0.0001
33957;0.0237
33958;0.0416
33959;0.3125
33960;0.1369
33961;0.0833
33962;0.1041
33963;0.0714
33964;0.4256
33965;0.2887
33966;0.1636
33967;0.0863
33968;0.1458
33969;0.3422
33970;0.25
33971;0.0416
33972;0.1517
33973;0.1875
33974;0.1785
33975;0.2589
33976;-0.0207
33977;0.0356
33978;0.1517
33979;0.1636
33980;0.0505
33981;-0.11
33982;-0.3333
33983;0.0743
33984;0.0624
33985;-0.1219
33986;-0.0177
33987;-0.0326
33988;0.0208
33989;0.0684
33990;0.0803
33991;-0.0654
33992;-0.0029
33993;-0.1785
33994;-0.0624
33995;-0.0683
33996;-0.0207
33997;-0.0029
33998;-0.0148
33999;0.0029
34000;-0.0564
34001;0.0029
34002;0.0535
34003;0.0267
34004;0.0743
34005;0.0476
34006;0.0833
34007;0.1577
34008;0.1577
34009;0.0595
34010;0.0743
34011;0.1369
34012;0.1428
34013;0.0922
34014;0.1249
34015;0.1249
34016;0.0505
34017;-0.0237
34018;0.0059
34019;0.0327
34020;-0.0296
34021;0.0118
34022;-0.0237
34023;-0.0683
34024;-0.0118
34025;-0.0029
34026;0.0059
34027;0.0833
34028;-0.0713
34029;-0.0207
34030;-0.0505
34031;-0.0445
34032;-0.0177
34033;-0.0594
34034;-0.0029
34035;0.0178
34036;-0.0892
34037;-0.0951
34038;0.0059
34039;-0.1309
34040;0.0356
34041;-0.0118
34042;0.0237
34043;0.0624
34044;0.1071
34045;0.1428
34046;0.0505
34047;0.0833
34048;0.0773
34049;0.0505
34050;0.113
34051;0.0892
34052;0.0684
34053;0.1458
34054;0.119
34055;0.0356
34056;0.1309
34057;0.0297
34058;0.0714
34059;0.0089
34060;0.0148
34061;-0.0475
34062;0.0356
34063;0.0001
34064;-0.0058
34065;-0.0088
34066;-0.0088
34067;-0.0326
34068;-0.1309
34069;-0.1398
34070;-0.11
34071;-0.0594
34072;-0.0862
34073;-0.0892
34074;0.0267
34075;-0.0356
34076;-0.0088
34077;-0.1249
34078;-0.113
34079;0.0356
34080;0.0356
34081;-0.0058
34082;0.116
34083;0.0356
34084;0.1547
34085;-0.0118
34086;-0.1755
34087;0.0535
34088;0.0505
34089;0.0089
34090;0.1101
34091;0.0178
34092;-0.0594
34093;0.1934
34094;0.0505
34095;0.0624
34096;0.0595
34097;0.1517
34098;0.2142
34099;0.0565
34100;0.0773
34101;0.0001
34102;0.0595
34103;0.0118
34104;0.1696
34105;0.1547
34106;0.0595
34107;0.0118
34108;0.0773
34109;-0.0148
34110;0.1041
34111;0.0089
34112;0.0178
34113;0.0148
34114;-0.0088
34115;-0.0386
34116;0.0356
34117;-0.0207
34118;-0.1963
34119;-0.0683
34120;-0.0564
34121;-0.0624
34122;-0.0058
34123;-0.0951
34124;0.122
34125;-0.11
34126;-0.0713
34127;-0.0922
34128;0.0803
34129;0.0505
34130;0.0535
34131;0.1101
34132;-0.0296
34133;0.0743
34134;0.0803
34135;0.1101
34136;0.0148
34137;0.0327
34138;0.1398
34139;0.1339
34140;0.1904
34141;0.1041
34142;0.0833
34143;0.0565
34144;0.1249
34145;0.1666
34146;0.1279
34147;0.0565
34148;0.1071
34149;0.0446
34150;0.0356
34151;0.0178
34152;0.0001
34153;0.1666
34154;-0.0445
34155;-0.0683
34156;-0.0803
34157;-0.0386
34158;0.0803
34159;0.0059
34160;0.0922
34161;-0.0892
34162;-0.0683
34163;-0.0445
34164;-0.0267
34165;0.119
34166;0.0356
34167;0.0803
34168;-0.0207
34169;-0.0535
34170;-0.0535
34171;-0.0088
34172;0.0148
34173;-0.0654
34174;-0.0624
34175;0.116
34176;-0.1011
