----------------------------------------------------------------------------------------------
Bean传感器AX 3DS

Mac Id : 00158D00000E09D4
网络ID : 0002
Pan Id : 3900
传感器ID : 2
传感器标签 : Ch_Z

比率 : 1
偏移量 : 0
单位 : g

DATE_FORMAT : yyyy/M/d tt hh:mm:ss
日期 : 2020/2/1 上午 12:05:16

数据采集周期 : 304
数据采集持续时间 : 300
抽样率 : 400
截止频率 : 8
----------------------------------------------------------------------------------------------
测量目录;测量值
35705;-0.5912
35706;-0.1618
35707;0.1564
35708;0.3492
35709;0.5741
35710;0.5975
35711;0.6822
35712;0.1418
35713;-0.6321
35714;-0.5649
35715;-0.4948
35716;0.0659
35717;-0.0013
35718;0.4222
35719;0.6851
35720;0.4748
35721;0.1301
35722;0.0921
35723;-0.5766
35724;-0.1384
35725;-0.042
35726;0.2382
35727;0.32
35728;0.3988
35729;0.6091
35730;-0.0158
35731;-0.1501
35732;-0.2115
35733;-0.0654
35734;0.3171
35735;0.1622
35736;0.6033
35737;0.1827
35738;0.3317
35739;-0.0391
35740;-0.2903
35741;-0.2903
35742;-0.4685
35743;-0.0596
35744;0.098
35745;0.209
35746;0.539
35747;0.431
35748;0.4923
35749;0.1652
35750;-0.08
35751;-0.3371
35752;-0.2757
35753;-0.3984
35754;-0.413
35755;0.1915
35756;0.4631
35757;0.4456
35758;0.2382
35759;0.2966
35760;0.0337
35761;-0.0742
35762;-0.2611
35763;-0.3633
35764;-0.3692
35765;-0.118
35766;0.2995
35767;0.0834
35768;0.0717
35769;0.2645
35770;0.4281
35771;-0.1121
35772;0.2557
35773;-0.3166
35774;0.244
35775;0.1915
35776;0.2616
35777;-0.1384
35778;-0.4451
35779;-0.1326
35780;-0.0274
35781;0.244
35782;-0.1209
35783;0.1622
35784;0.32
35785;0.1272
35786;0.1564
35787;-0.118
35788;-0.042
35789;-0.1355
35790;-0.0274
35791;-0.1121
35792;0.1418
35793;0.2119
35794;0.2236
35795;0.0483
35796;-0.1121
35797;-0.045
35798;-0.1384
35799;-0.0829
35800;-0.0771
35801;-0.1968
35802;0.1301
35803;0.1038
35804;0.0688
35805;0.0717
35806;-0.1735
35807;0.0659
35808;0.0775
35809;-0.0829
35810;-0.2348
35811;-0.0304
35812;0.136
35813;0.2236
35814;0.0717
35815;0.1564
35816;-0.0537
35817;-0.3633
35818;-0.3078
35819;-0.5123
35820;-0.1384
35821;0.2207
35822;0.4427
35823;0.653
35824;0.8487
35825;0.5098
35826;0.0074
35827;-0.4451
35828;-1.0965
35829;-1.2075
35830;-0.7255
35831;-0.2932
35832;0.6179
35833;0.8399
35834;1.4913
35835;1.3102
35836;0.6617
35837;-0.2699
35838;-0.6993
35839;-1.634
35840;-1.2659
35841;-0.302
35842;0.4368
35843;1.1349
35844;1.2751
35845;0.9538
35846;0.6004
35847;0.171
35848;-1.2309
35849;-1.1958
35850;-1.041
35851;-0.1034
35852;0.6442
35853;0.8633
35854;1.1846
35855;0.764
35856;0.5566
35857;-0.4948
35858;-0.9738
35859;-0.7635
35860;-0.2962
35861;0.2177
35862;0.7435
35863;1.0853
35864;0.6179
35865;0.6004
35866;-0.0333
35867;-0.8219
35868;-1.1403
35869;-0.5123
35870;-0.045
35871;0.4018
35872;0.4777
35873;1.0414
35874;0.872
35875;0.2674
35876;-0.4218
35877;-0.7489
35878;-0.7723
35879;-0.4481
35880;-0.2202
35881;0.3229
35882;0.7377
35883;0.9918
35884;0.3433
35885;-0.153
35886;-0.4685
35887;-0.562
35888;-0.4773
35889;-0.3166
35890;-0.045
35891;0.504
35892;0.8545
35893;0.7026
35894;0.3579
35895;-0.0975
35896;-0.3078
35897;-0.3633
35898;-0.2173
35899;-0.4188
35900;0.1652
35901;0.6208
35902;0.3901
35903;0.4134
35904;0.2265
35905;-0.2173
35906;-0.267
35907;-0.2319
35908;-0.3575
35909;0.0016
35910;0.4923
35911;0.5799
35912;0.5507
35913;0.1856
35914;-0.0537
35915;-0.2757
35916;-0.5211
35917;-0.4364
35918;-0.2903
35919;0.136
35920;0.5566
35921;0.5361
35922;0.3463
35923;-0.045
35924;-0.2231
35925;-0.5561
35926;-0.5357
35927;-0.3312
35928;0.136
35929;0.7347
35930;0.9509
35931;0.7026
35932;0.2002
35933;-0.2115
35934;-0.6233
35935;-1.0498
35936;-0.6145
35937;-0.2494
35938;0.5858
35939;0.9158
35940;0.948
35941;0.6091
35942;0.0512
35943;-0.2932
35944;-0.7898
35945;-0.8687
35946;-0.3254
35947;0.0542
35948;0.872
35949;0.948
35950;0.5186
35951;-0.0187
35952;-0.2786
35953;-0.9943
35954;-0.9913
35955;-0.3371
35956;0.4105
35957;1.1086
35958;1.0999
35959;0.986
35960;0.4777
35961;-0.7314
35962;-0.8628
35963;-1.0322
35964;-0.8336
35965;-0.2231
35966;0.9188
35967;1.2722
35968;0.8574
35969;0.5215
35970;-0.2202
35971;-0.9242
35972;-1.1666
35973;-1.0527
35974;-0.6438
35975;0.393
35976;1.1057
35977;1.1904
35978;1.2868
35979;0.3141
35980;-0.0829
35981;-0.8278
35982;-1.1608
35983;-0.8395
35984;-0.5035
35985;0.0892
35986;0.4076
35987;0.653
35988;0.7377
35989;0.5449
35990;0.2002
35991;-0.4627
35992;-0.4451
35993;-0.3955
35994;-0.0566
35995;0.025
35996;0.3346
35997;0.2937
35998;0.1535
35999;0.0279
36000;-0.4802
36001;-0.4042
36002;-0.1501
36003;0.0921
36004;0.3638
36005;0.4835
36006;0.5274
36007;0.2557
36008;0.0337
36009;-0.524
36010;-0.4334
36011;-0.4013
36012;-0.1384
36013;0.2586
36014;0.8341
36015;0.6997
36016;0.6325
36017;0.2353
36018;-0.451
36019;-0.6116
36020;-0.6408
36021;-0.3137
36022;-0.0158
36023;0.1885
36024;0.539
36025;0.5916
36026;0.6384
36027;0.1652
36028;-0.3838
36029;-0.3955
36030;-0.3984
36031;-0.1881
36032;0.1476
36033;0.4923
36034;0.6267
36035;0.6588
36036;0.0045
36037;-0.4305
36038;-0.6145
36039;-0.6993
36040;-0.1092
36041;0.1915
36042;0.8779
36043;0.9509
36044;0.8107
36045;0.5653
36046;-0.1998
36047;-0.5883
36048;-0.6467
36049;-0.3049
36050;-0.2523
36051;0.5829
36052;1.0414
36053;1.1378
36054;0.7055
36055;0.022
36056;-0.4743
36057;-0.9096
36058;-0.5386
36059;-0.4247
36060;-0.0596
36061;0.5507
36062;0.8311
36063;0.5274
36064;0.2177
36065;0.0396
36066;-0.0042
36067;-0.4451
36068;-0.4656
36069;-0.1939
36070;0.431
36071;0.5887
36072;0.3083
36073;-0.0391
36074;-0.264
36075;0.0016
36076;-0.1326
36077;-0.6233
36078;-0.5386
36079;-0.045
36080;0.3112
36081;0.8691
36082;0.4164
36083;0.2937
36084;0.2762
36085;0.2177
36086;-0.4539
36087;-0.9972
36088;-0.6291
36089;-0.0101
36195;0.4222
36196;0.5069
36197;0.06
36198;0.0892
36199;-0.1998
36200;-0.2962
36201;-0.5912
36202;-0.2523
36203;0.0483
36204;0.0834
36205;0.2353
36206;0.1652
36207;0.6793
36208;0.7494
36209;0.8545
36210;-0.2932
36211;-0.4218
36212;-0.5532
36213;-0.8511
36214;-0.635
36215;-0.3108
36216;-0.0917
36217;0.65
36218;0.8662
36219;0.9947
36220;0.5624
36221;0.3638
36222;0.2411
36223;-0.4364
36224;-0.8511
36225;-0.6408
36226;-0.1005
36227;0.4777
36228;0.6909
36229;0.6238
36230;0.6062
36231;0.0512
36232;-0.0072
36233;-1.1082
36234;-0.9242
36235;-0.3049
36236;0.2966
36237;0.5274
36238;0.8399
36239;0.8457
36240;0.5975
36241;0.1038
36242;-0.67
36243;-1.0644
36244;-0.7022
36245;-0.0216
36246;0.3667
36247;0.5361
36248;0.7756
36249;0.4748
36250;0.3872
36251;-0.1968
36252;-0.9066
36253;-0.6876
36254;-0.3137
36255;0.0483
36256;0.2937
36257;0.6296
36258;1.0414
36259;0.5683
36260;0.0162
36261;-0.5561
36262;-0.6993
36263;-0.4714
36264;-0.2903
36265;-0.0479
36266;0.3054
36267;0.9421
36268;0.7581
36269;0.4427
36270;-0.0596
36271;-0.3195
36272;-0.5386
36273;-0.413
36274;-0.156
36275;-0.0917
36276;0.5653
36277;0.8049
36278;0.5244
36279;0.1593
36280;-0.1472
36281;-0.2319
36282;-0.4773
36283;-0.2786
36284;-0.4013
36285;0.393
36286;0.5624
36287;0.3988
36288;0.3229
36289;-0.1589
36290;-0.2523
36291;-0.2261
36292;-0.486
36293;-0.3487
36294;0.2616
36295;0.3784
36296;0.764
36297;0.247
36298;-0.0946
36299;-0.1414
36300;-0.2494
36301;-0.264
36302;-0.524
36303;0.0162
36304;0.209
36305;0.5303
36306;0.3229
36307;-0.0158
36308;-0.045
36309;-0.3955
36310;-0.4539
36311;-0.3487
36312;-0.1121
36313;0.2382
36314;0.7698
36315;0.7961
36316;0.6559
36317;0.355
36318;-0.0566
36319;-0.597
36320;-0.9417
36321;-0.781
36322;-0.1121
36323;0.6238
36324;0.7552
36325;0.7698
36326;0.615
36327;0.4514
36328;-0.1326
36329;-0.7606
36330;-0.784
36331;-0.5707
36332;0.282
36333;0.6851
36334;1.0035
36335;0.6091
36336;-0.118
36337;-0.6087
36338;-0.6204
36339;-0.9475
36340;-0.8015
36341;-0.1121
36342;1.1554
36343;1.2751
36344;0.9713
36345;0.9188
36346;-0.3371
36347;-1.0848
36348;-1.2834
36349;-1.0702
36350;-0.6876
36351;0.726
36352;0.9626
36353;1.17
36354;0.9597
36355;-0.1121
36356;-0.6321
36357;-1.4587
36358;-1.2893
36359;-1.0527
36360;0.1097
36361;0.8253
36362;1.3277
36363;1.0999
36364;0.7172
36365;-0.1005
36366;-0.8687
36367;-1.3039
36368;-0.9037
36369;-0.4743
36370;0.1272
36371;0.7377
36372;0.8195
36373;0.4251
36374;0.2002
36375;-0.2348
36376;-0.6321
36377;-0.4013
36378;-0.2348
36379;0.4018
36380;0.5945
36381;0.7494
36382;0.4427
36383;-0.045
36384;-0.4042
36385;-0.7577
36386;-0.7343
36387;-0.4334
36388;0.0045
36389;0.7844
36390;1.0502
36391;0.8078
36392;0.6267
36393;0.1184
36394;-0.6876
36395;-0.8395
36396;-0.6233
36397;-0.3458
36398;0.3842
36399;0.7494
36400;1.1583
36401;0.9012
36402;0.3755
36403;-0.1968
36404;-0.6963
36405;-0.6438
36406;-0.6817
36407;-0.2173
36408;0.431
36409;0.9188
36410;1.0064
36411;0.7231
36412;0.0688
36413;-0.045
36414;-0.7343
36415;-0.5766
36416;-0.2903
36417;0.0133
36418;0.5186
36419;0.8925
36420;1.0181
36421;0.2177
36422;-0.1881
36423;-0.8482
36424;-0.6642
36425;-0.7606
36426;-0.1735
36427;0.1214
36428;0.7844
36429;1.0006
36430;0.6676
36431;0.355
36432;-0.4393
36433;-0.6846
36434;-0.8716
36435;-0.7109
36436;0.0629
36437;0.8311
36438;1.1349
36439;1.0122
36440;0.2002
36441;-0.4539
36442;-0.93
36443;-0.8102
36444;-0.9388
36445;-0.3663
36446;0.2177
36447;1.0035
36448;0.8837
36449;0.7756
36450;-0.2319
36451;-0.5269
36452;-0.5415
36453;-0.4072
36454;-0.5006
36455;0.1768
36456;0.5449
36457;0.9042
36458;0.8545
36459;-0.3049
36460;-0.4889
36461;-0.5269
36462;-0.5211
36463;-0.5035
36464;-0.1501
36465;0.3112
36466;0.5624
36467;0.8195
36468;0.4689
36469;0.1506
36470;-0.08
36471;-0.3078
36472;-0.3721
36473;-0.6379
36474;-0.3604
36475;0.1739
36476;0.6997
36477;0.5361
36478;0.1739
36479;0.1447
36480;-0.08
36481;-0.156
36482;-0.3371
36483;-0.0888
36484;0.1915
36485;0.4543
36486;0.6238
36487;0.0425
36488;0.1944
36489;-0.2699
36490;-0.5035
36491;-0.5912
36492;-0.0975
36493;0.1272
36494;0.4602
36495;0.8428
36496;0.5537
36497;0.3083
36498;-0.2465
36499;-0.4276
36500;-1.0381
36501;-0.6817
36502;0.0162
36503;0.0016
36504;1.0093
36505;0.5799
36506;0.8341
36507;-0.08
36508;-0.3312
36509;-1.0614
36510;-0.8862
36511;-0.3312
36512;-0.0537
36513;0.4456
36514;0.4748
36515;0.7786
36516;0.2148
36517;-0.0917
36518;-0.7168
36519;-0.4773
36520;-0.3429
36521;-0.1034
36522;0.0162
36523;0.1856
36524;0.3988
36525;0.431
36526;0.0717
36527;-0.2845
36528;-0.3137
36529;-0.0566
36530;-0.0859
36531;0.2207
36532;0.4076
36533;0.2878
36534;0.1885
36535;-0.2494
36536;-0.6291
36537;-0.5766
36538;-0.3721
36539;-0.1735
36540;0.3171
36541;0.393
36542;0.2703
36543;0.9305
36544;0.1768
36545;-0.3663
36546;-0.4597
36547;-0.4948
36548;-0.1267
36549;-0.5853
36550;-0.042
36551;0.1009
36552;0.6793
36553;0.5507
36554;0.3433
36555;-0.1034
36556;-0.267
36557;-0.6642
36558;-0.1676
36559;-0.2494
36560;-0.0304
36561;0.5975
36562;0.3872
36563;0.4806
36564;0.1447
36565;0.0308
36566;-0.0683
36567;-0.2056
36568;-0.375
36569;-0.2845
36570;0.2645
36571;0.171
36572;0.2177
36573;0.2353
36574;-0.045
36575;-0.2553
36576;-0.2202
36577;-0.0917
36578;-0.0245
36579;0.2703
36580;0.6384
36581;0.5244
36582;0.2995
36583;0.2586
36584;-0.1618
36585;-0.3078
36586;-0.4276
36587;-0.2845
36588;0.06
36589;-0.0304
36590;0.2791
36591;0.2119
36592;0.1739
36593;0.0483
36594;-0.1121
36595;0.1447
36596;0.1885
36597;0.6676
36598;0.2353
36599;-0.2494
36600;-0.1589
36601;-0.3078
36602;-0.7226
36603;-0.5035
36604;0.0717
36605;0.6267
36606;0.8428
36607;0.7494
36608;0.7581
36609;0.1973
36610;-0.1209
36611;-0.8511
36612;-1.0644
36613;-0.2319
36614;-0.0859
36615;0.3988
36616;1.1057
36617;0.5507
36618;0.4485
36619;0.5069
36620;-0.8278
36621;-1.2659
36622;-0.9446
36623;-0.4013
36624;0.1681
36625;0.7406
36626;0.9188
36627;0.7026
36628;0.6793
36629;-0.0596
36630;-0.8161
36631;-1.0877
36632;-0.9417
36633;0.2732
36634;0.5537
36635;0.8896
36636;0.726
36637;0.7143
36638;-0.0042
36639;-0.4743
36640;-0.9709
36641;-0.9329
36642;-0.4773
36643;0.0074
36644;0.6325
36645;0.7201
36646;0.9188
36647;0.6413
36648;0.0133
36649;-0.6584
36650;-0.9563
36651;-0.7547
36652;-0.375
36653;0.0279
36654;0.4514
36655;0.7961
36656;0.8983
36657;0.3696
36658;-0.1355
36659;-0.5415
36660;-0.413
36661;-0.4101
36662;-0.2494
36663;0.3609
36664;0.577
36665;0.983
36666;0.5975
36667;0.2499
36668;-0.3254
36669;-0.451
36670;-0.3955
36671;-0.451
36672;0.0016
36673;0.5975
36674;0.761
36675;0.7026
36676;0.2937
36677;-0.1092
36678;-0.3108
36679;-0.3341
36680;-0.4627
36681;0.0016
36682;0.3171
36683;0.6325
36684;0.5799
36685;0.4456
36686;0.0629
36687;-0.2056
36688;-0.6408
36689;-0.6408
36690;-0.2874
36691;0.1506
36692;0.4689
36693;0.5303
36694;0.5507
36695;0.0512
36696;0.0162
36697;-0.2582
36698;-0.6993
36699;-0.5269
36700;-0.2231
36701;0.1681
36702;0.7581
36703;0.8399
36704;0.5274
36705;0.4835
36706;-0.2027
36707;-0.635
36708;-1.1053
36709;-0.819
36710;-0.2436
36711;0.5478
36712;0.7786
36713;1.0006
36714;0.6909
36715;0.1476
36716;-0.1092
36717;-0.6788
36718;-0.9358
36719;-0.8862
36720;0.2966
36721;0.5274
36722;1.0035
36723;0.7172
36724;0.3609
36725;-0.3838
36726;-0.93
36727;-1.2133
36728;-1.1374
36729;0.4456
36730;0.6968
36731;1.2722
36732;1.5146
36733;1.2284
36734;-0.4919
36735;-0.7898
36736;-1.4616
36737;-1.4003
36738;-0.4072
36739;0.3404
36740;1.1116
36741;1.0444
36742;1.0999
36743;0.3988
36744;-0.6759
36745;-1.3302
36746;-1.3389
36747;-0.857
36748;-0.1647
36749;0.9684
36750;1.1875
36751;1.3832
36752;0.9042
36753;0.1915
36754;-0.6438
36755;-1.0907
36756;-0.9855
36757;-0.6467
36758;-0.0042
36759;0.4835
36760;0.8896
36761;0.7494
36762;0.2031
36763;-0.2377
36764;-0.5474
36765;-0.5269
36766;-0.4276
36767;-0.0712
36768;0.539
36769;0.4573
36770;0.5128
36771;0.0483
36772;-0.4013
36773;-0.5182
36774;-0.6145
36775;-0.6175
36776;-0.2144
36777;0.5215
36778;0.9713
36779;0.872
36780;0.5303
36781;-0.0245
36782;-0.6642
36783;-0.7109
36784;-0.6525
36785;-0.7547
36786;0.171
36787;0.5157
36788;1.0969
36789;0.8691
36790;0.2937
36791;-0.0216
36792;-0.5415
36793;-0.9592
36794;-0.9505
36795;-0.2991
36796;0.0191
36797;0.577
36798;0.8545
36799;0.5595
36800;0.3609
36801;0.0863
36802;-0.5065
36803;-0.5999
36804;-0.4919
36805;-0.1793
36806;0.4368
36807;0.7873
36808;0.5945
36809;0.4777
36810;-0.0042
36811;-0.6058
36812;-0.8482
36813;-0.9738
36814;-0.3604
36815;0.4222
36816;0.9275
36817;1.1729
36818;1.0561
36819;0.7961
36820;-0.4101
36821;-0.8482
36822;-0.9563
36823;-0.6291
36824;-0.2436
36825;0.7523
36826;0.9188
36827;0.6617
36828;0.539
36829;-0.2903
36830;-0.1618
36831;-0.8219
36832;-0.784
36833;-0.4919
36834;0.1885
36835;0.7961
36836;0.9334
36837;0.6325
36838;-0.1384
36839;-0.5328
36840;-0.4393
36841;-0.3663
36842;-0.3341
36843;-0.0391
36844;0.4573
36845;0.7494
36846;0.6734
36847;-0.1852
36848;-0.5941
36849;-0.635
36850;-0.34
36851;-0.4451
36852;-0.1267
36853;0.2031
36854;0.2353
36855;0.5537
36856;0.4865
36857;0.0512
36858;-0.0333
36859;0.0016
36860;-0.4685
36861;-0.2786
36862;-0.2699
36863;0.4134
36864;0.0659
36865;0.3171
36866;0.0483
36867;-0.045
36868;0.1739
36869;-0.1355
36870;-0.2348
36871;-0.1618
36872;0.0951
36873;0.1301
36874;0.3872
36875;0.0396
36876;0.2353
36877;0.1564
36878;-0.2027
36879;-0.1881
36880;-0.267
36881;0.4777
36882;0.3229
36883;0.4222
36884;0.466
36885;0.3755
36886;-0.1267
36887;-0.2173
36888;-0.7051
36889;-0.3604
36890;-0.1355
36891;0.3346
36892;0.6793
36893;0.8165
36894;0.7201
36895;0.4835
36896;-0.1822
36897;-0.5298
36898;-0.7518
36899;-0.3692
36900;-0.118
36901;0.0717
36902;0.7114
36903;0.3638
36904;0.7581
36905;0.2616
36906;-0.2494
36907;-0.045
36908;-0.0362
36909;-0.1443
36910;-0.0187
36911;-0.042
36912;0.2382
36913;0.3988
36914;-0.1034
36915;0.0045
36916;-0.524
36917;-0.0187
36918;0.098
36919;0.1768
36920;0.282
36921;0.3872
36922;0.355
36923;0.1126
36924;-0.5415
36925;-0.6817
36926;-0.4597
36927;-0.1764
36928;0.0892
36929;0.3813
36930;0.3872
36931;0.8457
36932;0.6442
36933;0.0512
36934;-0.1472
36935;-0.4743
36936;-0.451
36937;-0.2261
36938;-0.1735
36939;0.0104
36940;0.6296
36941;0.577
36942;0.2031
36943;0.0717
36944;-0.1121
36945;-0.0975
36946;-0.4334
36947;-0.2348
36948;-0.0654
36949;0.5274
36950;0.4835
36951;0.3287
36952;0.0892
36953;-0.0712
36954;0.0191
36955;-0.2991
36956;-0.2436
36957;-0.1326
36958;0.1739
36959;0.4923
36960;0.3755
36961;0.1885
36962;-0.045
36963;-0.2144
36964;-0.0216
36965;-0.3283
36966;-0.0888
36967;0.2119
36968;0.6004
36969;0.3755
36970;0.4105
36971;0.133
36972;0.0366
36973;-0.1822
36974;-0.4714
36975;-0.4042
36976;-0.042
36977;0.2586
36978;-0.0362
36979;0.1067
36980;0.0834
36981;0.1476
36982;0.1418
36983;0.3579
36984;0.3463
36985;0.4514
36986;0.247
36987;0.022
36988;-0.3371
36989;-0.7255
36990;-0.673
36991;-0.6788
36992;-0.045
36993;0.2616
36994;1.2459
36995;1.021
36996;0.9334
36997;0.6267
36998;-0.3341
36999;-0.7314
37000;-1.1841
37001;-0.8716
37002;-0.042
37003;0.7494
37004;1.1174
37005;0.9071
37006;0.4777
37007;0.3433
37008;-0.3254
37009;-0.8161
37010;-1.1257
37011;-0.7226
37012;0.3433
37013;0.9334
37014;1.1174
37015;0.8019
37016;0.6442
37017;-0.0829
37018;-0.7255
37019;-1.2688
37020;-1.1053
37021;0.022
37022;0.4865
37023;0.8896
37024;0.7231
37025;0.6793
37026;0.3171
37027;-0.267
37028;-1.1286
37029;-1.1169
37030;-0.4072
37031;0.1126
37032;0.4485
37033;0.6208
37034;1.021
37035;0.6384
37036;0.2878
37037;-0.5795
37038;-0.8278
37039;-0.6058
37040;-0.2611
37041;0.1885
37042;0.3317
37043;0.6121
37044;0.6793
37045;0.5507
37046;-0.1472
37047;-0.781
37048;-0.4773
37049;-0.2874
37050;0.0162
37051;0.1564
37052;0.5624
37053;0.6208
37054;0.615
37055;0.1593
37056;-0.4539
37057;-0.6175
37058;-0.5707
37059;-0.0042
37060;-0.0742
37061;0.2645
37062;0.8019
37063;0.4368
37064;0.2236
37065;-0.2319
37066;-0.2699
37067;-0.4276
37068;-0.2202
37069;-0.1998
37070;0.0717
37071;0.5887
37072;0.5945
37073;0.133
37074;-0.1063
37075;-0.1326
37076;-0.4101
37077;-0.2056
37078;-0.3049
37079;-0.0042
37080;0.4397
37081;0.7289
37082;0.4689
37083;0.0483
37084;-0.2728
37085;-0.3224
37086;-0.3108
37087;-0.2436
37088;-0.2553
37089;0.1418
37090;0.5157
37091;0.8662
37092;0.7318
37093;0.3287
37094;-0.0946
37095;-0.5941
37096;-0.7577
37097;-0.7255
37098;-0.1297
37099;0.2966
37100;0.466
37101;0.8341
37102;0.688
37103;0.4134
37104;-0.264
37105;-0.7401
37106;-0.784
37107;-0.7372
37108;0.1652
37109;0.4865
37110;0.8633
37111;0.9655
37112;0.1593
37113;-0.2173
37114;-0.5912
37115;-0.9913
37116;-1.006
37117;-0.3926
37118;0.7727
37119;1.1028
37120;1.1028
37121;0.9713
37122;0.244
37123;-0.9358
37124;-1.447
37125;-1.2396
37126;-1.041
37127;-0.1063
37128;0.8808
37129;1.2225
37130;1.0298
37131;0.6851
37132;-0.4013
37133;-0.9913
37134;-1.4412
37135;-1.041
37136;-0.5211
37137;0.4368
37138;0.986
37139;1.2342
37140;0.9626
37141;0.3112
37142;-0.6087
37143;-0.9329
37144;-1.1023
37145;-0.8541
37146;0.0659
37147;0.0483
37148;0.8341
37149;0.4134
37150;0.3492
37151;0.0775
37152;-0.4773
37153;-0.5678
37154;-0.2231
37155;0.2119
37156;0.4806
37157;0.5624
37158;0.3901
37159;0.3696
37160;-0.6379
37161;-0.5883
37162;-0.6408
37163;-0.7109
37164;-0.0829
37165;0.4952
37166;0.8516
37167;0.9071
37168;0.5215
37169;0.2382
37170;-0.2027
37171;-0.8424
37172;-0.6993
37173;-0.5065
37174;-0.1501
37175;0.3959
37176;0.8779
37177;1.0794
37178;0.4222
37179;0.2031
37180;-0.4539
37181;-0.562
37182;-0.7431
37183;-0.708
37184;0.0366
37185;0.3988
37186;0.7377
37187;0.7844
37188;0.504
37189;0.0775
37190;-0.2874
37191;-0.5123
37192;-0.5766
37193;-0.229
37194;0.1768
37195;0.5537
37196;0.7377
37197;0.4806
37198;0.0396
37199;-0.3224
37200;-0.7986
37201;-0.9212
37202;-0.6408
37203;0.2061
37204;0.4923
37205;1.1846
37206;1.1408
37207;0.3433
37208;0.0045
37209;-0.9446
37210;-0.9884
37211;-0.7343
37212;-0.0888
37213;0.0863
37214;1.0239
37215;1.2722
37216;0.4222
37217;0.1447
37218;-0.4656
37219;-0.5766
37220;-0.892
37221;-0.3429
37222;-0.191
37223;0.5887
37224;0.8078
37225;0.7698
37226;0.3813
37227;-0.08
37228;-0.5532
37229;-0.3078
37230;-0.153
37231;0.022
37232;0.4222
37233;0.7347
37234;0.8691
37235;0.1622
37236;-0.3809
37237;-0.5415
37238;-0.6759
37239;-0.2874
37240;-0.4656
37241;0.0951
37242;0.5741
37243;0.6793
37244;0.6734
37245;0.1476
37246;0.1798
37247;-0.1267
37248;-0.0859
37249;-0.2407
37250;-0.4539
37251;-0.267
37252;0.5274
37253;0.2878
37254;0.1739
37255;0.0337
37256;0.0104
37257;0.1126
37258;-0.2202
37259;-0.2494
37260;-0.1706
37261;0.355
37262;0.3492
37263;0.2236
37264;0.1564
37265;0.0717
37266;-0.1063
37267;0.133
37268;-0.486
37269;0.0775
37270;0.3404
37271;0.2148
37272;0.4573
37273;0.5098
37274;0.282
37275;-0.0101
37276;-0.4539
37277;-0.5269
37278;-0.4422
37279;-0.045
37280;0.3959
37281;0.6121
37282;0.6325
37283;0.5858
37284;0.133
37285;-0.156
37286;-0.7343
37287;-0.8132
37288;-0.264
37289;-0.2348
37290;0.3258
37291;0.5215
37292;0.431
37293;0.7055
37294;0.1067
37295;-0.3283
37296;-0.413
37297;-0.4743
37298;-0.375
37299;-0.2903
37300;0.025
37301;0.393
37302;0.3755
37303;0.0805
37304;-0.1384
37305;-0.3049
37306;0.0396
37307;0.0074
37308;0.0775
37309;-0.0245
37310;0.1593
37311;0.1973
37312;-0.1384
37313;-0.2991
37314;-0.559
37315;-0.3926
37316;0.0279
37317;0.4719
37318;0.3872
37319;0.7055
37320;0.761
37321;0.4923
37322;0.1506
37323;-0.4539
37324;-0.2231
37325;-0.3955
37326;-0.2494
37327;-0.1735
37328;0.32
37329;0.9363
37330;0.5566
37331;0.4894
37332;-0.267
37333;-0.3838
37334;-0.2465
37335;-0.4364
37336;-0.1355
37337;0.3842
37338;0.5332
37339;0.7318
37340;0.5244
37341;0.2353
37342;-0.0072
37343;-0.4627
37344;-0.4714
37345;-0.4773
37346;-0.0742
37347;0.1915
37348;0.5011
37349;0.5975
37350;0.2353
37351;-0.0654
37352;-0.0946
37353;-0.3517
37354;-0.2085
37355;-0.1443
37356;0.1856
37357;0.504
37358;0.5624
37359;0.4573
37360;0.2937
37361;-0.1238
37362;-0.3633
37363;-0.4013
37364;-0.4948
37365;-0.3166
37366;-0.0537
37367;0.2937
37368;0.3404
37369;0.4485
37370;0.6062
37371;0.2265
37372;0.171
37373;-0.0654
37374;-0.1735
37375;-0.5006
37376;-0.4773
37377;-0.1822
37378;-0.5006
37379;-0.2115
37380;0.3521
37381;0.5478
37382;0.5624
37383;0.3492
37384;0.2557
37385;-0.0101
37386;-0.3371
37387;-0.6788
37388;-0.6993
37389;0.06
37390;0.3579
37391;0.3755
37392;0.539
37393;0.1652
37394;0.171
37395;0.2645
37396;-0.3108
37397;-0.8161
37398;-0.3663
37399;-0.1501
37400;0.3638
37401;0.3112
37402;0.6793
37403;0.1944
37404;0.3171
37405;-0.2728
37406;-0.4568
37407;-0.5415
37408;-0.2056
37409;0.0542
37410;0.1944
37411;0.3901
37412;0.247
37413;0.4806
37414;0.0016
37415;-0.3955
37416;-0.5795
37417;-0.4159
37418;-0.1063
37419;0.1973
37420;0.2878
37421;0.5595
37422;0.5011
37423;0.4047
37424;-0.2202
37425;-0.5474
37426;-0.4072
37427;-0.4773
37428;-0.2115
37429;-0.045
37430;0.3258
37431;0.6091
37432;0.4076
37433;0.2703
37434;-0.045
37435;-0.0128
37436;-0.1121
37437;-0.3137
37438;-0.1647
37439;-0.0975
37440;0.2411
37441;0.4835
37442;0.3872
37443;0.1622
37444;0.0337
37445;-0.1881
37446;-0.1968
37447;-0.2991
37448;-0.0274
37449;0.2031
37450;0.2148
37451;0.3317
37452;0.1155
37453;0.2616
