----------------------------------------------------------------------------------------------
Bean传感器AX 3DS

Mac Id : 00158D00000E09D4
网络ID : 0002
Pan Id : 3900
传感器ID : 0
传感器标签 : Ch_X

比率 : 1
偏移量 : 0
单位 : g

DATE_FORMAT : yyyy/M/d tt hh:mm:ss
日期 : 2020/2/1 上午 12:10:20

数据采集周期 : 304
数据采集持续时间 : 300
抽样率 : 400
截止频率 : 8
----------------------------------------------------------------------------------------------
测量目录;测量值
4883;1.0398
4884;1.0166
4885;1.0746
4886;1.1441
4887;1.0601
4888;1.0282
4889;0.8862
4890;0.9326
4891;1.0514
4892;1.0108
4893;1.0949
4894;0.9442
4895;0.9297
4896;0.9645
4897;0.979
4898;1.0543
4899;0.9819
4900;0.9674
4901;0.9152
4902;1.0891
4903;0.979
4904;0.9848
4905;0.9529
4906;0.8833
4907;1.1209
4908;1.0572
4909;1.0485
4910;0.9934
4911;0.8891
4912;0.8746
4913;0.9355
4914;0.7935
4915;1.1528
4916;1.1934
4917;1.034
4918;0.9152
4919;0.7616
4920;0.9558
4921;0.9123
4922;0.7008
4923;0.5241
4924;0.9529
4925;1.1557
4926;1.0688
4927;1.1441
4928;1.1905
4929;1.205
4930;0.9587
4931;1.0166
4932;1.0195
4933;0.921
4934;0.9442
4935;0.8167
4936;1.0746
4937;0.9442
4938;0.979
4939;0.9819
4940;0.779
4941;0.8718
4942;0.9036
4943;0.9152
4944;1.0166
4945;1.0427
4946;0.95
4947;0.8746
4948;1.0978
4949;1.0775
4950;1.0253
4951;0.7587
4952;0.8775
4953;0.95
4954;1.0427
4955;1.1007
4956;1.0311
4957;0.8573
4958;0.9297
4959;1.0253
4960;1.005
4961;0.9877
4962;0.7819
4963;0.779
4964;0.8428
4965;1.0079
4966;1.1122
4967;1.0166
4968;0.8544
4969;0.9326
4970;1.0224
4971;1.0195
4972;1.0427
4973;0.8399
4974;0.9413
4975;1.034
4976;1.0833
4977;1.0253
4978;0.9616
4979;0.7559
4980;0.8833
4981;0.9848
4982;0.9674
4983;0.9934
4984;1.0108
4985;0.8746
4986;0.9674
4987;1.0601
4988;1.0775
4989;0.9558
4990;0.9674
4991;1.0746
4992;1.0398
4993;1.0369
4994;1.0717
4995;1.118
4996;0.9239
4997;0.9558
4998;0.8949
4999;0.8312
5000;0.9007
5001;0.9152
5002;0.9036
5003;0.9239
5004;0.8775
5005;1.0021
5006;1.0514
5007;1.0514
5008;0.9819
5009;0.9616
5010;0.8602
5011;0.9848
5012;0.9877
5013;1.0659
5014;0.9587
5015;0.9587
5016;0.9413
5017;0.9471
5018;0.892
5019;0.8399
5020;0.8341
5021;0.9007
5022;0.9905
5023;1.0427
5024;1.005
5025;1.0369
5026;0.9934
5027;0.9268
5028;0.9442
5029;0.9761
5030;0.9819
5031;0.9674
5032;0.9355
5033;0.8399
5034;1.2079
5035;1.0717
5036;1.0224
5037;0.8196
5038;0.9616
5039;0.9761
5040;0.9674
5041;0.9905
5042;1.0688
5043;1.005
5044;0.9761
5045;1.0688
5046;0.9007
5047;0.808
5048;0.8138
5049;0.9963
5050;0.8949
5051;1.1007
5052;0.8428
5053;1.0079
5054;1.0021
5055;1.0949
5056;1.0514
5057;1.005
5058;0.808
5059;0.9123
5060;0.9674
5061;1.0021
5062;1.0862
5063;0.9558
5064;0.9963
5065;0.8978
5066;1.0021
5067;0.8573
5068;0.8891
5069;0.8631
5070;0.8486
5071;1.0659
5072;0.9732
5073;1.0427
5074;1.0224
5075;1.005
5076;0.9471
5077;0.9384
5078;0.8978
5079;0.979
5080;1.0311
5081;0.9819
5082;0.7819
5083;0.9703
5084;0.95
5085;1.0543
5086;0.8746
5087;1.0021
5088;1.0137
5089;1.0079
5090;1.1151
5091;0.9529
5092;0.9442
5093;0.8804
5094;0.8978
5095;0.9152
5096;0.892
5097;0.9703
5098;0.9558
5099;0.9297
5100;0.979
5101;1.0166
5102;0.9819
5103;0.8718
5104;0.8833
5105;0.9877
5106;1.0021
5107;0.9645
5108;1.0369
5109;0.9645
5110;1.0021
5111;1.0282
5112;1.0079
5113;0.9529
5114;0.9558
5115;0.8544
5116;0.9007
5117;0.9442
5118;0.9036
5119;0.8949
5120;0.8775
5121;0.9152
5122;0.979
5123;0.9761
5124;0.8515
5125;0.808
5126;0.979
5127;1.0804
5128;1.0195
5129;0.9877
5130;0.9326
5131;0.9732
5132;1.0108
5133;1.0688
5134;0.9529
5135;0.808
5136;0.9152
5137;0.9326
5138;0.8573
5139;1.1702
5140;0.9992
5141;0.9297
5142;0.7761
5143;1.0137
5144;0.8718
5145;0.9239
5146;0.9645
5147;1.0253
5148;1.0021
5149;1.0572
5150;1.0891
5151;0.9616
5152;0.7472
5153;0.8804
5154;0.9934
5155;0.9905
5156;0.9819
5157;1.0282
5158;0.8602
5159;0.808
5160;0.9384
5161;0.9905
5162;1.034
5163;0.866
5164;0.8573
5165;0.8718
5166;0.9587
5167;1.0224
5168;1.3006
5169;1.0804
5170;0.9558
5171;0.9297
5172;0.9239
5173;0.9992
5174;0.9384
5175;0.9877
5176;1.0253
5177;0.9616
5178;0.9123
5179;0.9877
5180;0.9703
5181;0.8689
5182;0.7906
5183;1.0079
5184;1.0862
5185;1.0775
5186;0.9934
5187;0.9181
5188;0.8544
5189;1.1209
5190;1.0398
5191;1.0659
5192;0.9094
5193;0.8804
5194;1.0601
5195;0.9992
5196;1.0978
5197;1.0282
5198;0.837
5199;0.779
5200;0.921
5201;0.9963
5202;1.1093
5203;0.979
5204;0.9558
5205;0.892
5206;1.0369
5207;1.0108
5208;1.0833
5209;0.8428
5210;0.8196
5211;0.921
5212;0.8573
5213;0.9094
5214;0.9239
5215;0.9558
5216;0.9442
5217;0.866
5218;1.034
5219;0.9326
5220;1.0166
5221;0.9963
5222;0.9587
5223;0.9355
5224;0.9992
5225;0.9992
5226;0.9732
5227;0.9761
5228;0.9848
5229;0.9905
5230;0.9761
5231;0.9529
5232;0.9616
5233;0.8949
5234;0.8225
5235;0.9848
5236;0.8833
5237;0.7993
5238;0.95
5239;0.9645
5240;0.9558
5241;1.1702
5242;0.9934
5243;1.1122
5244;1.0282
5245;1.0601
5246;1.0688
5247;0.8573
5248;0.9007
5249;0.8833
5250;0.8949
5251;1.0108
5252;1.0804
5253;1.0369
5254;1.0456
5255;0.9181
5256;0.9992
5257;0.9355
5258;0.9442
5259;0.9413
5260;0.9529
5261;0.9384
5262;0.9007
5263;0.9239
5264;1.0079
5265;0.95
5266;0.8457
5267;0.9384
5268;0.9094
5269;0.9442
5270;0.95
5271;0.9587
5272;0.9963
5273;0.9123
5274;1.0601
5275;1.0891
5276;0.9094
5277;0.9326
5278;0.9297
5279;0.9297
5280;1.0398
5281;0.9645
5282;0.979
5283;1.0804
5284;1.0282
5285;1.0166
5286;1.063
5287;1.0746
5288;0.9819
5289;0.9992
5290;1.0311
5291;0.9732
5292;1.0543
5293;0.9934
5294;0.9181
5295;0.8978
5296;0.8167
5297;0.921
5298;0.8544
5299;0.8689
5300;0.9413
5301;0.9761
5302;0.9297
5303;0.9239
5304;1.0717
5305;1.2166
5306;1.1586
5307;0.8862
5308;1.0311
5309;0.979
5310;0.8602
5311;0.7269
5312;0.9181
5313;1.0688
5314;1.0891
5315;0.9181
5316;1.0398
5317;0.9905
5318;0.9558
5319;0.7935
5320;0.8486
5321;1.092
5322;1.0717
5323;0.9268
5324;0.9152
5325;0.9529
5326;0.9963
5327;0.9877
5328;1.0572
5329;0.9761
5330;0.9152
5331;0.9036
5332;0.979
5333;0.9268
5334;1.0195
5335;0.9036
5336;0.9848
5337;1.0311
5338;1.0398
5339;0.9848
5340;0.9036
5341;0.9036
5342;0.9703
5343;1.0079
5344;0.9355
5345;0.9963
5346;0.8573
5347;0.9992
5348;0.9905
5349;0.9877
5350;0.8746
5351;0.9674
5352;0.892
5353;0.9905
5354;1.0717
5355;1.0427
5356;1.0137
5357;0.8457
5358;0.8225
5359;0.9558
5360;0.8978
5361;0.9355
5362;0.9848
5363;0.9616
5364;0.9703
5365;1.1036
5366;1.0543
5367;1.0166
5368;0.9297
5369;0.9413
5370;0.9413
5371;0.9529
5372;0.9268
5373;0.9239
5374;0.9616
5375;0.9326
5376;0.979
5377;0.9181
5378;0.9529
5379;0.9558
5380;0.8573
5381;0.9761
5382;0.9529
5383;0.9963
5384;1.0253
5385;0.9036
5386;1.0224
5387;0.9732
5388;0.9297
5389;0.9384
5390;0.9123
5391;0.921
5392;0.9094
5393;0.9239
5394;0.979
5395;0.9703
5396;0.9239
5397;0.8775
5398;0.9761
5399;0.8573
5400;1.1036
5401;0.9558
5402;0.9732
5403;1.0369
5404;0.979
5405;0.9732
5406;0.9152
5407;0.9123
5408;0.9123
5409;0.8891
5410;1.0137
5411;0.9992
5412;0.9963
5413;0.8978
5414;1.0427
5415;0.9123
5416;0.866
5417;0.8833
5418;0.9934
5419;0.7935
5420;0.8978
5421;0.9558
5422;1.2832
5423;0.9934
5424;0.8022
5425;0.8891
5426;0.9065
5427;0.8775
5428;0.9239
5429;1.0804
5430;1.0485
5431;0.8399
5432;0.8225
5433;0.921
5434;0.6631
5435;1.0224
5436;0.9007
5437;0.9413
5438;0.9326
5439;0.9529
5440;0.9558
5441;0.9963
5442;1.005
5443;1.0282
5444;0.8862
5445;0.9007
5446;0.9529
5447;0.9442
5448;0.8457
5449;0.8573
5450;1.0369
5451;1.0195
5452;1.147
5453;0.9297
5454;0.892
5455;0.8254
5456;0.9297
5457;0.9384
5458;1.034
5459;0.8718
5460;1.0659
5461;1.0282
5462;1.0137
5463;1.0224
5464;0.9587
5465;0.808
5466;0.9181
5467;0.8022
5468;0.9065
5469;0.8544
5470;0.7877
5471;0.9384
5472;0.979
5473;0.9181
5474;1.1238
5475;0.9934
5476;0.9732
5477;0.9848
5478;1.0804
5479;0.95
5480;1.0804
5481;0.9819
5482;0.8254
5483;0.9442
5484;0.8515
5485;0.8746
5486;0.9442
5487;0.9094
5488;0.8746
5489;0.892
5490;0.9819
5491;0.892
5492;0.9992
5493;0.9036
5494;0.9558
5495;1.0224
5496;0.9007
5497;1.0079
5498;0.9934
5499;0.9616
5500;1.0659
5501;0.9007
5502;0.8833
5503;0.7848
5504;0.8109
5505;0.8833
5506;1.0108
5507;0.9471
5508;0.9384
5509;0.892
5510;1.0079
5511;0.9268
5512;1.0108
5513;1.0427
5514;0.9848
5515;0.9268
5516;1.0398
5517;1.0282
5518;1.0949
5519;1.1064
5520;0.7993
5521;0.8399
5522;0.7703
5523;0.8804
5524;1.034
5525;0.9963
5526;1.0224
5527;0.9152
5528;0.8312
5529;0.9094
5530;1.0688
5531;0.9616
5532;0.9819
5533;0.9239
5534;0.95
5535;1.1992
5536;1.0688
5537;0.8602
5538;0.8833
5539;0.9123
5540;0.866
5541;0.9732
5542;0.9963
5543;0.8804
5544;0.7761
5545;0.8341
5546;0.9963
5547;1.0717
5548;0.9645
5549;0.8862
5550;0.9036
5551;0.9645
5552;1.0253
5553;1.2223
5554;1.1238
5555;0.9413
5556;0.9703
5557;0.7703
5558;0.7356
5559;0.8833
5560;0.9963
5561;0.921
5562;0.9123
5563;0.9558
5564;1.0369
5565;0.8718
5566;0.9123
5567;0.9877
5568;1.0311
5569;0.9094
5570;0.9181
5571;0.9065
5572;0.9152
5573;1.2137
5574;1.0108
5575;1.0485
5576;0.9703
5577;0.9297
5578;0.8428
5579;0.9703
5580;1.0195
5581;0.9529
5582;0.8225
5583;0.8718
5584;1.0079
5585;1.0369
5586;1.0195
5587;0.9992
5588;0.9471
5589;0.8486
5590;0.9848
5591;0.9384
5592;0.892
5593;0.9703
5594;0.8804
5595;0.7906
5596;0.9297
5597;0.9297
5598;0.9674
5599;0.9326
5600;0.9065
5601;0.9877
5602;1.0224
5603;1.0833
5604;1.0369
5605;1.0166
5606;0.8457
5607;0.9007
5608;1.0572
5609;1.0572
5610;1.0224
5611;0.9905
5612;0.921
5613;0.9297
5614;0.9384
5615;0.9471
5616;0.9645
5617;0.892
5618;0.8312
5619;0.8978
5620;0.9007
5621;0.9934
5622;0.9384
5623;1.118
5624;1.1064
5625;1.0137
5626;1.1818
5627;1.0862
5628;0.9529
5629;0.9326
5630;0.9558
5631;1.0195
5632;0.9181
5633;0.7935
5634;0.979
5635;0.8631
5636;1.1238
5637;1.0079
5638;1.0224
5639;0.9616
5640;1.0021
5641;0.9152
5642;1.034
5643;1.0108
5644;0.9848
5645;0.8573
5646;0.9326
5647;0.9905
5648;0.9674
5649;0.9587
5650;0.9616
5651;0.8775
5652;0.8862
5653;0.9703
5654;0.8804
5655;0.9877
5656;0.9384
5657;0.9529
5658;0.9442
5659;0.9239
5660;0.9877
5661;1.005
5662;0.9529
5663;0.9992
5664;0.979
5665;1.0427
5666;1.0253
5667;0.9587
5668;0.9007
5669;0.9616
5670;0.9558
5671;0.9674
5672;0.979
5673;0.9384
5674;0.9442
5675;1.0021
5676;1.092
5677;1.0514
5678;1.0079
5679;0.9616
5680;0.8515
5681;0.8602
5682;0.9645
5683;0.9152
5684;0.8196
5685;1.0659
5686;1.1007
5687;1.2832
5688;1.0949
5689;1.0891
5690;0.9558
5691;0.8138
5692;0.8689
5693;0.7703
5694;0.9007
5695;1.2137
5696;0.9905
5697;1.3817
5698;1.0601
5699;1.2426
5700;0.8833
5701;0.8225
5702;0.8746
5703;0.8746
5704;1.0166
5705;0.8109
5706;0.9181
5707;1.0311
5708;1.0137
5709;1.1007
5710;0.9587
5711;0.9384
5712;0.9239
5713;0.7993
5714;0.9992
5715;0.9934
5716;0.9355
5717;1.0224
5718;0.9963
5719;1.0282
5720;1.0224
5721;0.979
5722;0.8573
5723;0.892
5724;0.9877
5725;0.8746
5726;0.9877
5727;0.9587
5728;0.9326
5729;0.9674
5730;0.9848
5731;0.9992
5732;0.9616
5733;0.9152
5734;1.0282
5735;1.0601
5736;1.0833
5737;1.005
5738;0.95
5739;0.9181
5740;0.9181
5741;0.9963
5742;1.0137
5743;0.979
5744;0.8746
5745;0.9413
5746;1.1528
5747;1.176
5748;1.0137
5749;0.9558
5750;0.8544
5751;0.9934
5752;0.9877
5753;1.0427
5754;1.0195
5755;0.9674
5756;0.9992
5757;0.9877
5758;0.9761
5759;0.9963
5760;0.979
5761;0.9819
5762;0.9413
5763;0.9761
5764;0.9848
5765;0.9616
5766;0.9355
5767;0.9123
5768;0.9529
5769;0.9761
5770;0.9384
5771;0.9848
5772;0.9877
5773;0.9587
5774;0.9558
5775;1.005
5776;0.9616
5777;1.0369
5778;0.9761
5779;0.892
5780;0.9297
5781;0.9848
5782;0.9761
5783;0.9674
5784;0.8891
5785;0.9123
5786;0.9616
5787;0.8457
5788;0.9934
5789;1.0108
5790;0.9934
5791;0.979
5792;1.0456
5793;1.0253
5794;1.0137
5795;1.0137
5796;1.0021
5797;0.8978
5798;1.0224
5799;1.034
5800;0.8573
5801;0.9123
5802;0.9674
5803;0.8775
5804;1.0833
5805;1.1093
5806;0.9123
5807;0.9094
5808;0.9992
5809;1.0688
5810;0.8167
5811;0.8602
5812;1.0833
5813;0.9297
5814;0.7906
5815;0.9732
5816;1.0804
5817;0.892
5818;1.0311
5819;0.9094
5820;0.9645
5821;0.808
5822;0.9036
5823;0.9326
5824;1.0398
5825;0.9963
5826;0.8689
5827;0.8457
5828;1.0137
5829;1.1122
5830;1.0137
5831;1.0108
5832;1.1064
5833;0.8718
5834;0.8341
5835;0.8718
5836;0.866
5837;0.8949
5838;0.9819
5839;1.0949
5840;1.1412
5841;1.1064
5842;1.0137
5843;0.9268
5844;0.9529
5845;0.9645
5846;0.7703
5847;0.9036
5848;0.9703
5849;0.8631
5850;0.9616
5851;0.9587
5852;1.1296
5853;1.1007
5854;0.9587
5855;0.9558
5856;0.9963
5857;0.9674
5858;0.9645
5859;1.0862
5860;0.9877
5861;0.9297
5862;0.9297
5863;0.9471
5864;0.9239
5865;1.0601
5866;0.9007
5867;0.9297
5868;0.9442
5869;1.0137
5870;1.0079
5871;1.0514
5872;0.9616
5873;0.9587
5874;1.0456
5875;0.9819
5876;1.0456
5877;0.9732
5878;0.9732
5879;0.9905
5880;0.9934
5881;1.0485
5882;0.9152
5883;0.8544
5884;0.9036
5885;0.8804
5886;0.9065
5887;0.8457
5888;1.0485
5889;0.9877
5890;0.8891
5891;1.0949
5892;1.0137
5893;0.8949
5894;0.9905
5895;0.9616
5896;1.0137
5897;0.9674
5898;0.9761
5899;0.9326
5900;0.9297
5901;0.9123
5902;1.0079
5903;0.9963
5904;1.0949
5905;1.1557
5906;1.005
5907;1.0891
5908;0.9558
5909;1.0021
5910;1.0195
5911;0.9239
5912;0.9761
5913;0.979
5914;1.0282
5915;0.9703
5916;0.7993
5917;0.9732
5918;1.0688
5919;0.9963
5920;0.9007
5921;1.0166
5922;0.9268
5923;0.8167
5924;0.8833
5925;1.1876
5926;1.0978
5927;1.1064
5928;1.0514
5929;0.9413
5930;0.9152
5931;1.0688
5932;1.0456
5933;1.0688
5934;0.9152
5935;0.7298
5936;0.8022
5937;1.092
5938;0.9761
5939;0.9355
5940;0.921
5941;0.9703
5942;1.0543
5943;1.0601
5944;1.005
5945;1.1007
5946;0.9297
5947;0.892
5948;0.8689
5949;0.8689
5950;1.0427
5951;0.8746
5952;0.9645
5953;1.2195
5954;0.9992
5955;0.9616
5956;1.1499
5957;0.9703
5958;0.8978
5959;0.8804
5960;0.8689
5961;1.0427
5962;1.092
5963;1.0572
5964;0.9645
5965;0.8544
5966;0.9152
5967;0.9326
5968;0.9413
5969;0.9065
5970;0.8949
5971;0.8196
5972;0.9905
5973;0.9848
5974;1.1499
5975;1.0659
5976;0.8689
5977;1.0746
5978;0.9645
5979;1.0601
5980;0.9268
5981;0.8978
5982;0.9674
5983;1.0311
5984;0.9761
5985;0.9703
5986;0.9471
5987;1.0398
5988;1.1238
5989;1.1093
5990;1.005
5991;0.9297
5992;1.005
5993;0.9529
5994;0.9934
5995;0.8312
5996;0.8689
5997;0.95
5998;0.9674
5999;1.2166
6000;1.1151
6001;1.0659
6002;1.1702
6003;1.0311
6004;1.0543
6005;0.9355
6006;0.8312
6007;0.979
6008;0.8689
6009;0.9703
6010;1.0137
6011;0.9963
6012;0.9268
6013;1.0369
6014;1.0311
6015;1.0659
6016;1.0456
6017;0.8833
6018;0.9094
6019;0.9905
6020;1.0369
6021;1.0717
6022;0.9123
6023;0.9123
6024;0.9036
6025;0.9992
6026;0.9326
6027;0.9905
6028;0.892
6029;0.9558
6030;0.9934
6031;1.063
6032;1.0833
6033;1.0427
6034;0.9384
6035;0.8949
6036;0.9094
6037;1.1238
6038;1.0427
6039;0.9963
6040;0.9442
6041;0.9732
6042;0.9558
6043;1.0021
6044;1.0485
6045;0.9355
6046;0.9848
6047;0.8573
6048;1.0369
6049;1.0485
6050;1.0166
6051;1.1151
6052;0.9819
6053;0.9934
6054;1.0717
6055;0.9934
6056;0.9645
6057;0.8746
6058;0.8631
6059;0.8862
6060;0.892
6061;1.0833
6062;1.0804
6063;0.979
6064;0.9442
6065;0.8283
6066;1.1151
6067;0.8225
6068;0.9529
6069;1.0514
6070;0.7761
6071;1.118
6072;0.9674
6073;1.0572
6074;0.9674
6075;0.8138
6076;1.1151
6077;0.8978
6078;1.1876
6079;1.1093
6080;0.7848
6081;0.7703
6082;0.8022
6083;1.1412
6084;1.147
6085;1.1702
6086;1.0282
6087;1.0137
6088;0.9848
6089;0.9819
6090;1.0717
6091;0.9442
6092;0.8486
6093;0.9471
6094;1.0398
6095;1.1934
6096;1.063
6097;0.9007
6098;0.8486
6099;0.9442
6100;0.9992
6101;1.0833
6102;1.005
6103;0.9297
6104;0.8746
6105;0.9703
6106;1.0572
6107;1.0137
6108;0.9094
6109;0.9152
6110;1.0282
6111;1.0282
6112;1.0746
6113;1.0166
6114;0.9905
6115;1.0398
6116;1.0775
6117;0.8399
6118;0.921
6119;0.9355
6120;0.9268
6121;1.0021
6122;1.0427
6123;0.9877
6124;1.0804
6125;0.9413
6126;1.0688
6127;1.005
6128;0.9963
6129;0.9761
6130;1.0282
6131;1.0166
6132;1.0021
6133;0.9848
6134;1.034
6135;0.9645
6136;0.9413
6137;1.0311
6138;0.9761
6139;0.9471
6140;1.034
6141;1.0369
6142;1.0224
6143;0.9934
6144;0.9558
6145;1.0311
6146;0.9992
6147;1.034
6148;0.921
6149;0.9326
6150;0.9992
6151;1.0195
6152;1.0717
6153;1.0108
6154;1.0311
6155;0.9094
6156;1.0253
6157;1.0369
6158;0.9732
6159;1.0253
6160;0.9094
6161;0.8775
6162;1.034
6163;1.1238
6164;1.118
6165;0.979
6166;0.9616
6167;0.9674
6168;0.9355
6169;1.005
6170;1.0514
6171;0.8428
6172;0.9471
6173;0.892
6174;1.1296
6175;1.1383
6176;0.8515
6177;0.8833
6178;0.9094
6179;0.9442
6180;1.1122
6181;0.9616
6182;0.9905
6183;1.0282
6184;0.8891
6185;1.0253
6186;1.176
6187;1.034
6188;1.063
6189;0.9326
6190;0.9036
6191;0.8399
6192;1.1296
6193;1.0717
6194;0.8428
6195;0.9848
6196;0.8573
6197;0.9152
6198;1.1036
6199;0.979
6200;0.9703
6201;0.9848
6202;0.9326
6203;1.0137
6204;1.1122
6205;0.9992
6206;0.9616
6207;1.0282
6208;0.9529
6209;0.8167
6210;0.9268
6211;0.9123
6212;0.9036
6213;1.0775
6214;1.1093
6215;1.2339
6216;1.0949
6217;0.8341
6218;0.979
6219;0.9761
6220;0.8515
6221;0.9326
6222;0.9761
6223;0.9558
6224;1.0282
6225;1.0688
6226;1.1093
6227;1.0862
6228;1.0079
6229;0.9703
6230;0.9326
6231;1.0804
6232;1.0224
6233;1.0108
6234;0.8978
6235;0.9326
6236;0.9529
6237;1.0427
6238;1.0891
6239;1.0137
6240;0.9963
6241;0.9674
6242;1.0224
6243;1.0427
6244;0.9616
6245;0.9239
6246;0.8718
6247;1.063
6248;0.9558
6249;0.979
6250;1.0224
6251;1.0833
6252;1.0427
6253;0.9529
6254;0.9065
6255;0.9674
6256;0.8775
6257;0.9761
6258;0.9355
6259;0.9355
6260;0.9992
6261;1.0572
6262;1.0369
6263;0.9877
6264;1.1209
6265;1.0485
6266;0.9529
6267;0.9326
6268;0.9268
6269;1.0079
6270;0.9326
6271;1.1412
6272;1.0485
6273;0.9963
6274;0.9094
6275;1.0978
6276;0.9761
6277;1.3035
6278;1.0456
6279;1.1673
6280;0.9123
6281;1.005
6282;1.0949
6283;1.0282
6284;0.9934
6285;1.0485
6286;0.9123
6287;0.9963
6288;1.0021
6289;0.8949
6290;0.9152
6291;0.9905
6292;1.0485
6293;0.9297
6294;1.0746
6295;1.034
6296;0.8862
6297;0.8515
6298;1.0253
6299;1.1036
6300;1.1383
6301;1.0253
6302;0.9934
6303;1.0456
6304;1.2079
6305;1.26
6306;1.2195
6307;0.8109
6308;0.8225
6309;0.7935
6310;0.9558
6311;1.0717
6312;1.1383
6313;0.9413
6314;0.8544
6315;0.9297
6316;1.1122
6317;0.9848
6318;1.0543
6319;0.9442
6320;0.9442
6321;0.9587
6322;0.9036
6323;1.0137
6324;1.0137
6325;0.9703
6326;1.0369
6327;1.1267
6328;1.0108
6329;1.1296
6330;1.118
6331;0.8978
6332;0.8862
6333;0.8573
6334;1.1644
6335;1.1122
6336;1.0282
6337;1.0311
6338;0.9905
6339;0.9819
6340;0.9152
6341;0.9616
6342;1.0514
6343;0.9297
6344;0.8573
6345;0.8225
6346;1.0282
6347;1.0021
6348;1.0137
6349;0.9761
6350;1.0224
6351;1.034
6352;0.9442
6353;1.0804
6354;1.0717
6355;1.1151
6356;1.0108
6357;0.9674
6358;1.034
6359;0.9413
6360;1.1064
6361;0.9326
6362;1.1412
6363;1.0746
6364;1.0079
6365;1.1499
6366;1.0282
6367;0.9094
6368;0.9587
6369;0.9384
6370;0.9905
6371;0.9992
6372;1.0253
6373;0.9065
6374;0.9963
6375;0.8138
6376;1.0253
6377;0.979
6378;0.9674
6379;1.0601
6380;0.9152
6381;0.892
6382;1.1064
6383;0.9587
6384;1.034
6385;1.0978
6386;1.0427
6387;1.1267
6388;1.0195
6389;0.9905
6390;1.0224
6391;0.9877
6392;1.0253
6393;0.8862
6394;0.9905
6395;1.0369
6396;0.9877
6397;1.0949
6398;0.9819
6399;0.8949
6400;0.8891
6401;0.8689
6402;1.1876
6403;0.9848
6404;0.9761
6405;0.9529
6406;0.9297
6407;1.0195
6408;0.9239
6409;1.063
6410;1.0543
6411;1.0543
6412;1.0369
6413;0.9963
6414;1.1036
6415;1.0369
6416;1.092
6417;1.0659
6418;0.9181
6419;0.9761
6420;0.9384
6421;1.0108
6422;0.9905
6423;1.0224
6424;1.0398
6425;1.0862
6426;1.0456
6427;0.9239
6428;0.8891
6429;0.8833
6430;0.9645
6431;0.7501
6432;0.95
6433;1.0079
6434;1.1383
6435;1.1007
6436;1.0427
6437;0.9905
6438;0.9413
6439;1.1007
6440;0.9645
6441;0.9442
6442;0.6371
6443;0.8833
6444;0.9384
6445;1.0862
6446;1.1238
6447;0.8862
6448;0.9326
6449;0.8515
6450;0.9819
6451;0.9877
6452;1.1644
6453;0.8978
6454;1.0195
6455;0.9239
6456;0.9094
6457;1.1267
6458;1.1036
6459;1.0833
6460;1.0688
6461;0.9413
6462;1.0833
6463;1.0108
6464;1.0108
6465;1.0108
6466;1.0137
6467;1.1354
6468;1.063
6469;0.9326
6470;0.9616
6471;0.9645
6472;0.9616
6473;0.9992
6474;1.0137
6475;1.147
6476;1.0079
6477;0.9587
6478;1.0485
6479;0.9934
6480;1.1036
6481;1.0949
6482;0.8573
6483;0.979
6484;1.0137
6485;1.1615
6486;0.9848
6487;1.0021
6488;0.8949
6489;0.9761
6490;1.0688
6491;1.1122
6492;1.1296
6493;0.9529
6494;1.0949
6495;0.9963
6496;1.0514
6497;1.0398
6498;0.9848
6499;0.9384
6500;0.892
6501;0.9934
6502;1.1036
6503;1.0804
6504;0.9529
6505;0.9529
6506;0.9529
6507;1.0891
6508;1.0659
6509;1.0108
6510;0.9007
6511;0.9355
6512;1.005
6513;1.0688
6514;1.147
6515;0.9905
6516;0.9819
6517;0.9877
6518;0.9905
6519;1.0659
6520;0.9442
6521;0.9529
6522;1.0659
6523;0.9877
6524;1.0572
6525;1.0485
6526;1.0427
6527;1.118
6528;1.0601
6529;0.9645
6530;1.0427
6531;1.0746
6532;0.9905
6533;0.9268
6534;0.9934
6535;1.0282
6536;1.0485
6537;1.1238
6538;0.9558
6539;1.0688
6540;1.0079
6541;0.9558
6542;1.0572
6543;1.0224
6544;0.9905
6545;1.0282
6546;0.979
6547;0.8573
6548;1.1615
6549;0.9413
6550;1.176
6551;1.0746
6552;1.1093
6553;1.1499
6554;0.8631
6555;1.0862
6556;1.2281
6557;0.9558
6558;0.9848
6559;1.1036
6560;1.0108
6561;0.9616
6562;1.0166
6563;1.005
6564;1.0398
6565;1.0601
6566;1.005
6567;1.0108
6568;1.0195
6569;1.0166
6570;0.9007
6571;1.0485
6572;0.9268
6573;1.005
6574;0.9761
6575;1.0021
6576;1.005
6577;0.9905
6578;0.9732
6579;1.0746
6580;0.921
6581;0.9877
6582;0.9905
6583;1.0717
6584;1.0108
6585;1.0949
6586;1.2079
6587;1.1383
6588;1.1905
6589;1.0079
6590;0.9877
6591;0.9529
6592;0.8631
6593;0.9297
6594;0.9123
6595;1.0253
6596;0.9123
6597;1.0282
6598;1.1238
6599;1.118
6600;1.1557
6601;1.0311
6602;1.0021
6603;0.9297
6604;1.0427
6605;1.0659
6606;1.0311
6607;0.979
6608;0.9297
6609;0.9094
6610;1.063
6611;1.1267
6612;1.0253
6613;1.0398
6614;0.9877
6615;0.9877
6616;1.1441
6617;1.0485
6618;0.9442
6619;1.0311
6620;1.0195
6621;1.0688
6622;1.0775
6623;1.0891
