----------------------------------------------------------------------------------------------
Bean传感器AX 3DS

Mac Id : 00158D00000E09D4
网络ID : 0002
Pan Id : 3900
传感器ID : 0
传感器标签 : Ch_X

比率 : 1
偏移量 : 0
单位 : g

DATE_FORMAT : yyyy/M/d tt hh:mm:ss
日期 : 2020/2/1 上午 12:00:12

数据采集周期 : 304
数据采集持续时间 : 300
抽样率 : 400
截止频率 : 8
----------------------------------------------------------------------------------------------
测量目录;测量值
29452;1.0369
29453;0.9963
29454;0.9558
29455;0.8341
29456;0.9094
29457;1.0572
29458;1.1036
29459;1.0369
29460;0.9963
29461;0.8862
29462;0.9471
29463;0.8283
29464;1.0543
29465;0.9877
29466;0.8746
29467;1.0224
29468;1.118
29469;1.1499
29470;1.0978
29471;0.9065
29472;1.0282
29473;0.9674
29474;1.0311
29475;1.0601
29476;1.0746
29477;1.0514
29478;1.005
29479;1.1586
29480;1.0688
29481;1.0804
29482;1.0775
29483;1.0224
29484;0.9992
29485;1.0427
29486;0.9877
29487;1.0079
29488;0.9674
29489;1.0166
29490;0.9384
29491;0.9384
29492;0.9587
29493;0.9587
29494;0.979
29495;0.9703
29496;1.0195
29497;1.034
29498;0.9877
29499;0.9963
29500;1.0717
29501;0.9674
29502;0.9413
29503;0.9877
29504;1.063
29505;1.1036
29506;1.0079
29507;1.0514
29508;0.9934
29509;1.0108
29510;0.9645
29511;1.0369
29512;1.0659
29513;1.0688
29514;1.1007
29515;1.0804
29516;0.9963
29517;1.0514
29518;0.9992
29519;0.9934
29520;0.8718
29521;0.8167
29522;1.1064
29523;1.2484
29524;0.8862
29525;1.118
29526;0.8341
29527;1.0282
29528;1.0833
29529;0.7935
29530;1.0137
29531;1.0282
29532;1.1586
29533;0.9587
29534;0.9703
29535;1.0601
29536;0.8689
29537;1.0224
29538;1.0543
29539;0.9732
29540;1.0311
29541;0.8833
29542;1.1557
29543;1.0369
29544;1.2108
29545;1.1064
29546;0.9992
29547;1.0485
29548;0.9123
29549;0.979
29550;0.9992
29551;1.0862
29552;1.1847
29553;1.0282
29554;1.0862
29555;0.9877
29556;0.9181
29557;0.9471
29558;0.9065
29559;0.8804
29560;0.9355
29561;0.9587
29562;1.176
29563;1.1122
29564;1.0572
29565;1.1151
29566;1.0717
29567;1.034
29568;1.0021
29569;0.8573
29570;0.9094
29571;0.8573
29572;1.0369
29573;1.0572
29574;1.0079
29575;1.0079
29576;1.0021
29577;1.1151
29578;0.979
29579;0.9992
29580;1.0485
29581;0.9934
29582;1.1151
29583;1.0282
29584;0.9442
29585;1.0079
29586;0.9152
29587;1.1267
29588;1.034
29589;1.0224
29590;1.034
29591;0.9645
29592;0.979
29593;0.9992
29594;1.0659
29595;1.0427
29596;1.0543
29597;0.9355
29598;0.9761
29599;1.0891
29600;0.9848
29601;1.0108
29602;1.0427
29603;0.9529
29604;0.9674
29605;0.9355
29606;0.9877
29607;1.0311
29608;1.0079
29609;1.0572
29610;1.0021
29611;1.0775
29612;0.9992
29613;1.0282
29614;0.9905
29615;1.0369
29616;1.0891
29617;1.118
29618;1.0601
29619;1.0543
29620;1.0108
29621;1.0253
29622;0.9674
29623;1.1093
29624;1.0688
29625;1.0746
29626;1.0079
29627;1.1963
29628;1.005
29629;1.0311
29630;0.979
29631;0.9905
29632;1.0717
29633;0.9413
29634;0.9152
29635;1.0311
29636;0.9326
29637;1.0485
29638;1.1789
29639;0.9703
29640;0.8978
29641;1.0659
29642;1.0688
29643;1.1151
29644;1.0398
29645;0.9963
29646;0.8804
29647;0.8167
29648;1.118
29649;1.1963
29650;1.0775
29651;0.9877
29652;0.9616
29653;0.9616
29654;1.0311
29655;1.2368
29656;1.092
29657;0.9848
29658;1.0311
29659;0.9963
29660;1.005
29661;1.0079
29662;0.9587
29663;1.0108
29664;0.9529
29665;1.1064
29666;1.1093
29667;1.0572
29668;0.9674
29669;0.9326
29670;0.9992
29671;1.0311
29672;0.9645
29673;0.8515
29674;0.9905
29675;0.9645
29676;1.0514
29677;1.1673
29678;1.3122
29679;1.0369
29680;0.9239
29681;0.9616
29682;1.1122
29683;1.0833
29684;1.0659
29685;0.921
29686;1.0427
29687;1.0253
29688;1.176
29689;1.063
29690;0.866
29691;0.9877
29692;1.0021
29693;1.0746
29694;1.1267
29695;1.1296
29696;0.8196
29697;0.8978
29698;1.0166
29699;1.0543
29700;1.0659
29701;1.0282
29702;0.9326
29703;0.9616
29704;1.0572
29705;1.1267
29706;1.0282
29707;0.9703
29708;0.8631
29709;0.9905
29710;1.063
29711;1.0601
29712;1.0398
29713;0.9529
29714;0.9703
29715;1.0369
29716;1.1412
29717;1.0369
29718;0.9558
29719;0.9036
29720;0.9326
29721;0.9761
29722;0.9934
29723;1.0746
29724;1.0427
29725;1.0949
29726;0.9355
29727;1.0833
29728;1.0485
29729;0.9905
29730;0.9732
29731;0.9934
29732;1.1499
29733;0.9616
29734;0.9905
29735;1.0137
29736;1.0224
29737;1.1064
29738;1.0804
29739;1.0485
29740;1.0949
29741;0.9413
29742;0.9123
29743;0.9819
29744;0.9471
29745;1.0688
29746;0.9616
29747;0.8167
29748;0.9239
29749;0.9963
29750;0.9934
29751;0.979
29752;0.9934
29753;0.9761
29754;0.9297
29755;1.0224
29756;1.147
29757;1.0514
29758;1.0108
29759;0.9992
29760;1.1644
29761;1.3006
29762;1.1093
29763;1.1064
29764;0.9848
29765;0.979
29766;1.092
29767;1.1586
29768;1.1296
29769;1.0543
29770;0.979
29771;0.9297
29772;1.1209
29773;1.0456
29774;1.0253
29775;0.9152
29776;1.0427
29777;1.0137
29778;0.9471
29779;1.0224
29780;1.1412
29781;0.9442
29782;0.9413
29783;0.9877
29784;0.9384
29785;1.034
29786;0.7993
29787;1.2397
29788;1.0717
29789;1.2108
29790;1.1847
29791;0.9529
29792;1.1151
29793;0.7587
29794;1.1267
29795;1.034
29796;0.9819
29797;1.2079
29798;0.9963
29799;0.9442
29800;1.0369
29801;1.0891
29802;1.0514
29803;1.289
29804;0.8775
29805;1.0804
29806;1.0079
29807;0.8051
29808;1.0543
29809;1.0398
29810;1.2571
29811;1.1412
29812;1.0949
29813;1.1122
29814;1.1499
29815;0.979
29816;0.7066
29817;0.9384
29818;0.8862
29819;0.9123
29820;1.0253
29821;1.092
29822;0.9992
29823;0.892
29824;1.0369
29825;0.9877
29826;0.9992
29827;1.0137
29828;1.0311
29829;1.1731
29830;0.9934
29831;1.147
29832;1.1093
29833;1.0021
29834;1.092
29835;1.0137
29836;1.1557
29837;1.1586
29838;1.1934
29839;1.1383
29840;1.1151
29841;1.0717
29842;1.1151
29843;1.0891
29844;1.0079
29845;0.979
29846;0.9094
29847;1.0398
29848;1.092
29849;1.1325
29850;0.9413
29851;0.9877
29852;0.9355
29853;0.921
29854;0.95
29855;0.95
29856;0.9992
29857;1.0224
29858;0.9761
29859;1.0224
29860;0.9934
29861;0.9007
29862;1.0166
29863;1.0195
29864;0.9905
29865;1.0543
29866;1.0688
29867;1.0137
29868;0.9703
29869;1.0282
29870;1.0746
29871;0.9934
29872;0.9616
29873;1.0021
29874;1.0166
29875;1.1064
29876;1.147
29877;1.0775
29878;1.1036
29879;0.9761
29880;1.0079
29881;1.0572
29882;1.0659
29883;1.0688
29884;0.9703
29885;0.9992
29886;1.0166
29887;0.9819
29888;1.005
29889;0.9413
29890;0.8573
29891;1.0427
29892;1.092
29893;1.0195
29894;0.9992
29895;0.9268
29896;1.0427
29897;0.9732
29898;0.9761
29899;0.8515
29900;1.2281
29901;0.7559
29902;0.9674
29903;1.1644
29904;1.1007
29905;1.0891
29906;1.1789
29907;1.2397
29908;0.9558
29909;0.9442
29910;1.0253
29911;1.1528
29912;0.9094
29913;0.9558
29914;0.9268
29915;0.9732
29916;0.9123
29917;1.0978
29918;0.9529
29919;0.9355
29920;0.866
29921;0.9905
29922;0.9963
29923;1.0978
29924;0.8978
29925;1.0224
29926;1.1036
29927;1.0021
29928;1.0195
29929;0.9384
29930;1.0717
29931;1.0717
29932;1.0398
29933;1.1325
29934;1.0253
29935;0.8283
29936;0.9471
29937;0.8631
29938;0.9471
29939;0.95
29940;0.9877
29941;1.1412
29942;1.2426
29943;1.1992
29944;1.0804
29945;0.9703
29946;0.9819
29947;1.1702
29948;0.9992
29949;0.9848
29950;0.9152
29951;0.9094
29952;1.0282
29953;1.0891
29954;0.9848
29955;1.0514
29956;1.063
29957;1.0978
29958;0.9645
29959;0.9703
29960;1.0369
29961;1.0514
29962;0.9732
29963;1.0137
29964;1.0398
29965;0.9848
29966;0.9674
29967;1.0195
29968;1.0137
29969;0.9819
29970;1.0659
29971;0.9934
29972;1.0369
29973;1.0137
29974;1.1007
29975;0.9065
29976;1.1122
29977;1.1702
29978;1.1441
29979;1.0978
29980;1.1151
29981;1.0398
29982;0.9905
29983;1.0021
29984;1.0833
29985;0.8631
29986;0.9181
29987;0.9529
29988;1.005
29989;0.9384
29990;1.0601
29991;0.979
29992;0.9442
29993;1.1209
29994;1.0746
29995;0.9268
29996;0.9558
29997;1.0253
29998;1.1064
29999;1.0601
30000;0.9152
30001;0.8949
30002;0.9442
30003;0.8746
30004;1.118
30005;1.1007
30006;1.0978
30007;0.9123
30008;0.9558
30009;1.0688
30010;0.8602
30011;1.2223
30012;1.1267
30013;1.0021
30014;1.0427
30015;1.092
30016;1.0311
30017;0.9934
30018;0.8399
30019;0.95
30020;1.0021
30021;0.9558
30022;1.1093
30023;1.0485
30024;0.9616
30025;0.866
30026;0.9239
30027;1.0253
30028;1.176
30029;1.1818
30030;1.0166
30031;1.0311
30032;0.8949
30033;1.0775
30034;0.9558
30035;0.9036
30036;0.866
30037;0.9152
30038;1.0282
30039;1.0253
30040;1.005
30041;0.9848
30042;0.8283
30043;1.0079
30044;1.0572
30045;1.2426
30046;0.9703
30047;0.9877
30048;0.8978
30049;1.0224
30050;1.1528
30051;1.0572
30052;0.9152
30053;0.8718
30054;0.9732
30055;1.3296
30056;1.289
30057;1.1557
30058;0.9848
30059;0.9963
30060;0.8544
30061;0.8775
30062;1.0862
30063;1.0514
30064;1.0253
30065;0.9442
30066;1.0224
30067;1.1876
30068;0.8949
30069;1.0108
30070;1.0253
30071;0.8891
30072;1.0543
30073;1.0427
30074;1.0253
30075;0.9326
30076;0.892
30077;0.9123
30078;1.0514
30079;1.0485
30080;1.1615
30081;1.1093
30082;1.0746
30083;1.0601
30084;1.0398
30085;1.1007
30086;1.0891
30087;1.0572
30088;1.0369
30089;0.9529
30090;1.1702
30091;1.0659
30092;1.005
30093;1.0833
30094;1.0079
30095;1.092
30096;1.0195
30097;0.9587
30098;0.9819
30099;0.9558
30100;0.9355
30101;1.0021
30102;1.0543
30103;0.9992
30104;0.8486
30105;0.95
30106;0.8718
30107;0.8949
30108;0.9529
30109;0.9181
30110;0.9558
30111;0.8862
30112;1.0688
30113;1.1412
30114;1.2484
30115;1.0949
30116;1.0717
30117;1.0427
30118;0.9934
30119;0.9819
30120;0.9587
30121;0.9558
30122;1.0282
30123;0.8949
30124;1.0427
30125;1.0775
30126;0.9761
30127;1.0311
30128;1.0804
30129;1.1209
30130;1.0949
30131;1.0282
30132;1.1238
30133;0.9934
30134;0.979
30135;1.0833
30136;1.0427
30137;1.1731
30138;0.9181
30139;0.9558
30140;1.0079
30141;1.0688
30142;1.005
30143;0.9355
30144;0.9442
30145;1.1007
30146;1.034
30147;1.0108
30148;0.9152
30149;0.9848
30150;0.9413
30151;0.9674
30152;1.0949
30153;0.9007
30154;0.95
30155;1.034
30156;0.9616
30157;1.0427
30158;1.0804
30159;0.979
30160;0.9529
30161;0.8978
30162;1.0224
30163;0.9413
30164;1.2108
30165;1.2832
30166;0.9819
30167;1.1586
30168;0.9703
30169;0.9442
30170;1.0427
30171;0.8891
30172;0.8862
30173;0.892
30174;0.9384
30175;1.2223
30176;0.8428
30177;1.0949
30178;0.8225
30179;0.9384
30180;1.1615
30181;1.0949
30182;1.0427
30183;0.7964
30184;0.9384
30185;0.837
30186;1.034
30187;1.1702
30188;1.0949
30189;0.7964
30190;0.7674
30191;0.8949
30192;1.0601
30193;0.9384
30194;0.9268
30195;0.8341
30196;0.9007
30197;1.1296
30198;1.0427
30199;1.0717
30200;0.9065
30201;0.9471
30202;0.979
30203;1.0485
30204;1.1789
30205;1.0775
30206;1.0195
30207;1.0108
30208;1.0253
30209;1.0195
30210;1.005
30211;1.0079
30212;0.9268
30213;0.9239
30214;1.0108
30215;1.0978
30216;1.005
30217;0.9587
30218;0.9007
30219;0.9732
30220;0.9934
30221;1.0224
30222;1.0137
30223;0.8804
30224;0.9877
30225;1.1731
30226;1.0717
30227;1.0775
30228;0.9558
30229;0.892
30230;0.9558
30231;0.9442
30232;1.0543
30233;0.9732
30234;0.9645
30235;1.0224
30236;1.1702
30237;1.1557
30238;0.9905
30239;1.0282
30240;0.9413
30241;0.9674
30242;1.118
30243;1.1557
30244;1.1296
30245;1.0514
30246;1.0166
30247;0.9645
30248;1.0079
30249;1.005
30250;0.9471
30251;1.0311
30252;1.0195
30253;0.9674
30254;1.0804
30255;1.1007
30256;1.0717
30257;0.9297
30258;0.9674
30259;1.034
30260;1.0282
30261;0.9355
30262;0.8746
30263;0.9268
30264;0.9819
30265;0.9703
30266;1.0398
30267;0.9819
30268;1.0021
30269;1.1209
30270;1.0108
30271;1.0862
30272;1.0224
30273;1.0427
30274;0.9732
30275;0.9616
30276;1.0369
30277;1.0601
30278;1.092
30279;1.0369
30280;0.9761
30281;0.9645
30282;1.1007
30283;0.9848
30284;0.9326
30285;0.9355
30286;1.0775
30287;1.147
30288;1.2455
30289;0.9297
30290;1.1007
30291;0.8949
30292;0.8283
30293;1.1036
30294;1.0485
30295;1.0427
30296;0.837
30297;1.0253
30298;0.9297
30299;0.9645
30300;1.1586
30301;0.866
30302;0.9326
30303;0.9877
30304;0.921
30305;0.9558
30306;1.1093
30307;0.9934
30308;1.0282
30309;1.1267
30310;1.1847
30311;1.0021
30312;0.9152
30313;0.8891
30314;0.9065
30315;0.8978
30316;1.0427
30317;1.1122
30318;1.1586
30319;1.1122
30320;1.1441
30321;0.9355
30322;1.005
30323;1.0659
30324;0.921
30325;1.0108
30326;0.9529
30327;0.9674
30328;0.9529
30329;1.0253
30330;1.0369
30331;1.1151
30332;1.0833
30333;0.9181
30334;0.9848
30335;0.8515
30336;0.8689
30337;0.9848
30338;0.8428
30339;0.921
30340;1.1325
30341;1.0021
30342;1.0746
30343;1.0021
30344;0.9905
30345;0.8978
30346;1.0398
30347;0.9703
30348;1.0166
30349;1.0021
30350;1.0891
30351;1.0804
30352;1.0862
30353;0.9848
30354;0.9905
30355;1.0166
30356;1.0543
30357;0.9848
30358;0.9819
30359;0.9384
30360;0.8862
30361;1.0021
30362;0.9703
30363;0.9529
30364;0.9529
30365;0.8891
30366;0.9558
30367;1.0108
30368;0.921
30369;0.9442
30370;1.0543
30371;0.9645
30372;1.0137
30373;1.0659
30374;0.9355
30375;0.9905
30376;0.8631
30377;0.8457
30378;0.8746
30379;0.9761
30380;1.0311
30381;1.0311
30382;1.0311
30383;1.0079
30384;1.0253
30385;1.0224
30386;1.1036
30387;1.0717
30388;1.0427
30389;0.8631
30390;0.8862
30391;0.979
30392;1.0804
30393;0.979
30394;0.8051
30395;0.9848
30396;1.1615
30397;0.9905
30398;1.0311
30399;1.1151
30400;0.8978
30401;0.8399
30402;0.892
30403;1.1528
30404;1.231
30405;0.9326
30406;1.005
30407;0.9587
30408;0.9616
30409;1.0543
30410;1.0108
30411;0.8544
30412;0.8573
30413;0.9036
30414;0.9355
30415;0.8631
30416;0.8283
30417;1.0601
30418;0.9963
30419;1.0601
30420;1.092
30421;0.9732
30422;0.9413
30423;0.9355
30424;0.9326
30425;1.1036
30426;0.9674
30427;0.9094
30428;0.9268
30429;1.0195
30430;1.0775
30431;1.1615
30432;1.176
30433;1.005
30434;1.147
30435;0.9094
30436;0.9992
30437;0.9587
30438;0.9819
30439;1.0224
30440;1.0572
30441;0.9761
30442;1.0717
30443;1.0195
30444;0.9239
30445;0.8022
30446;0.9268
30447;0.9355
30448;0.9007
30449;1.0311
30450;0.9094
30451;0.8718
30452;0.8949
30453;0.9674
30454;1.0601
30455;1.063
30456;0.8689
30457;0.9413
30458;0.921
30459;1.0311
30460;1.1064
30461;1.0253
30462;0.9761
30463;0.9905
30464;1.0485
30465;1.0311
30466;1.1064
30467;1.0456
30468;0.9905
30469;1.0746
30470;1.147
30471;1.0398
30472;1.034
30473;0.8775
30474;0.95
30475;1.0195
30476;0.8718
30477;0.9384
30478;1.005
30479;0.8573
30480;0.8833
30481;1.0427
30482;1.0224
30483;1.005
30484;0.7877
30485;1.1064
30486;0.7819
30487;0.9819
30488;1.0978
30489;0.8978
30490;0.9152
30491;0.8283
30492;1.1412
30493;1.0079
30494;1.1122
30495;1.005
30496;0.9616
30497;0.9471
30498;0.9181
30499;1.0137
30500;1.0659
30501;1.0833
30502;1.0311
30503;0.9587
30504;1.0688
30505;1.034
30506;1.0079
30507;1.034
30508;0.9297
30509;0.921
30510;0.9703
30511;0.9877
30512;0.8949
30513;0.9413
30514;0.8428
30515;0.9297
30516;1.1789
30517;0.9384
30518;1.0195
30519;0.9065
30520;0.9355
30521;0.9963
30522;1.0572
30523;0.9877
30524;0.9558
30525;0.837
30526;0.921
30527;0.9905
30528;1.1007
30529;0.9992
30530;1.0253
30531;1.0253
30532;1.0746
30533;1.1702
30534;0.9761
30535;0.9384
30536;0.8167
30537;0.9413
30538;0.9384
30539;1.0137
30540;1.0543
30541;1.0311
30542;1.2223
30543;0.9558
30544;1.0079
30545;1.0514
30546;1.0949
30547;0.8833
30548;0.9326
30549;0.9355
30550;0.979
30551;1.3527
30552;0.9558
30553;0.9877
30554;0.9007
30555;0.9616
30556;0.9848
30557;1.1934
30558;1.1036
30559;0.8428
30560;0.7587
30561;0.9992
30562;1.0717
30563;0.9905
30564;0.9326
30565;0.9558
30566;0.8341
30567;0.9239
30568;0.9963
30569;1.034
30570;0.9587
30571;0.8573
30572;0.9558
30573;1.1007
30574;1.0949
30575;1.0166
30576;1.0079
30577;0.9239
30578;0.9848
30579;1.005
30580;1.0079
30581;1.034
30582;0.9963
30583;0.95
30584;1.0978
30585;1.0369
30586;1.0021
30587;0.95
30588;0.8804
30589;1.0775
30590;1.0543
30591;1.0224
30592;0.9123
30593;0.7877
30594;0.9355
30595;0.9094
30596;0.9065
30597;0.8775
30598;0.8746
30599;0.8573
30600;0.8573
30601;1.1238
30602;1.0311
30603;0.9674
30604;0.9007
30605;0.9181
30606;0.9819
30607;1.0166
30608;1.0746
30609;0.8978
30610;0.9007
30611;1.0137
30612;0.9703
30613;1.1441
30614;0.9413
30615;1.0195
30616;1.0079
30617;1.0601
30618;1.092
30619;1.1209
30620;1.0108
30621;0.9152
30622;0.9239
30623;0.9152
30624;0.9384
30625;0.9413
30626;0.8746
30627;0.9036
30628;0.9877
30629;0.95
30630;0.9181
30631;0.9963
30632;0.8775
30633;0.8891
30634;0.921
30635;0.9558
30636;0.9181
30637;0.8978
30638;0.892
30639;0.9587
30640;0.9326
30641;0.9297
30642;0.9442
30643;0.95
30644;0.9529
30645;1.0137
30646;0.9877
30647;0.9992
30648;1.0543
30649;0.9703
30650;1.092
30651;0.9819
30652;1.0282
30653;1.005
30654;0.9645
30655;0.9732
30656;0.9181
30657;1.1644
30658;1.0543
30659;1.0021
30660;0.9384
30661;0.979
30662;0.8746
30663;0.9732
30664;1.1093
30665;1.1383
30666;0.8254
30667;0.8718
30668;1.0369
30669;0.8022
30670;0.9355
30671;1.118
30672;0.8022
30673;1.0079
30674;0.8515
30675;1.0978
30676;0.9703
30677;0.8167
30678;1.0485
30679;0.9123
30680;0.9355
30681;0.9384
30682;0.9065
30683;0.9992
30684;1.0862
30685;1.0804
30686;1.1557
30687;1.0166
30688;0.9529
30689;0.9239
30690;0.9123
30691;0.9268
30692;0.9471
30693;0.8833
30694;1.0195
30695;1.0398
30696;1.1499
30697;1.0427
30698;1.0688
30699;0.892
30700;1.034
30701;1.0572
30702;0.9123
30703;0.866
30704;0.9094
30705;0.9355
30706;1.0659
30707;0.921
30708;0.9761
30709;1.0456
30710;0.95
30711;0.8978
30712;0.9007
30713;1.0485
30714;0.9703
30715;1.0166
30716;0.8457
30717;0.8486
30718;0.9297
30719;0.921
30720;0.9934
30721;1.0224
30722;0.9732
30723;0.95
30724;0.9529
30725;1.0804
30726;0.9963
30727;1.0369
30728;0.9529
30729;0.9761
30730;0.9094
30731;1.1238
30732;1.0311
30733;0.9355
30734;1.0137
30735;1.0862
30736;0.9384
30737;0.8978
30738;0.9007
30739;0.9616
30740;0.921
30741;1.0079
30742;1.0862
30743;0.8949
30744;0.9384
30745;0.8573
30746;0.9934
30747;1.0601
30748;1.0224
30749;0.9239
30750;0.9934
30751;1.0079
30752;1.0282
30753;1.1093
30754;0.8804
30755;0.9152
30756;0.8341
30757;1.0746
30758;1.1151
30759;0.9558
30760;1.0949
30761;1.0514
30762;0.9616
30763;1.0833
30764;0.9819
30765;0.9703
30766;1.034
30767;0.9529
30768;0.8746
30769;0.9529
30770;0.9326
30771;1.1122
30772;0.7703
30773;0.7935
30774;1.0224
30775;1.0659
30776;1.0195
30777;1.092
30778;1.0021
30779;0.7472
30780;0.8254
30781;1.0688
30782;1.1905
30783;0.9848
30784;0.8718
30785;0.8573
30786;0.8428
30787;0.9007
30788;1.1557
30789;1.1847
30790;0.8515
30791;0.9326
30792;0.808
30793;0.9732
30794;0.8775
30795;0.8399
30796;0.9239
30797;0.979
30798;0.9558
30799;1.0717
30800;1.0195
30801;0.892
30802;0.9123
30803;0.9761
30804;1.0601
30805;0.9934
30806;0.95
30807;0.6457
30808;1.0021
30809;0.9181
30810;1.2252
30811;1.2108
30812;0.8341
30813;1.0282
30814;0.8515
30815;0.9761
30816;1.0224
30817;0.8804
30818;0.9761
30819;0.9123
30820;0.9297
30821;1.063
30822;0.9065
30823;0.9703
30824;0.8602
30825;0.7501
30826;0.9616
30827;1.0833
30828;0.9877
30829;0.9065
30830;0.7877
30831;0.9905
30832;1.0833
30833;1.034
30834;1.0253
30835;0.9268
30836;0.9616
30837;1.0282
30838;1.0427
30839;1.1354
30840;0.9123
30841;0.892
30842;0.921
30843;1.0572
30844;1.0485
30845;0.9963
30846;0.9819
30847;0.9587
30848;0.9181
30849;0.9413
30850;1.0601
30851;0.8978
30852;0.8283
30853;0.8341
30854;0.8949
30855;0.8283
30856;0.8399
30857;0.7182
30858;0.8833
30859;0.9181
30860;0.8399
30861;1.0804
30862;0.9355
30863;1.0195
30864;1.0485
30865;0.9848
30866;1.1036
30867;1.0572
30868;0.8862
30869;1.0079
30885;0.9703
30886;0.9036
30887;0.8833
30888;0.8746
30889;0.8804
30890;0.9442
30891;0.8573
30892;0.9355
30893;0.8486
30894;0.9123
30895;1.092
30896;0.9326
30897;0.979
30898;0.8775
30899;1.0108
30900;1.063
30901;1.0253
30902;1.063
30903;0.9413
30904;0.9819
30905;0.9963
30906;1.0775
30907;1.0166
30908;1.0398
30909;1.0311
30910;0.9616
30911;1.0978
30912;1.0137
30913;1.0833
30914;0.9442
30915;0.837
30916;0.8833
30917;0.8833
30918;1.0021
30919;0.8225
30920;0.9674
30921;1.0137
30922;0.9065
30923;1.0137
30924;0.9905
30925;1.0601
30926;0.979
30927;0.8109
30928;0.7559
30929;0.7848
30930;0.7732
30931;0.7674
30932;0.9963
30933;0.9181
30934;0.9355
30935;0.921
30936;0.808
30937;0.8167
30938;0.892
30939;1.0311
30940;0.9848
30941;0.9587
30942;0.8746
30943;0.8978
30944;1.0195
30945;1.2137
30946;0.9963
30947;1.0746
30948;0.8746
30949;0.9905
30950;0.9761
30951;1.0949
30952;0.95
30953;1.0949
30954;0.8949
30955;1.0369
30956;1.0688
30957;1.0021
30958;0.9036
30959;0.921
30960;1.0079
30961;0.9007
30962;1.0253
30963;0.9326
30964;0.9442
30965;0.9355
30966;0.8833
30967;0.9877
30968;0.8486
30969;0.7501
30970;0.8862
30971;0.9732
30972;0.9877
30973;1.0833
30974;0.9992
30975;0.753
30976;0.9065
30977;0.9355
30978;0.9036
30979;0.9442
30980;1.0224
30981;0.9934
30982;1.0804
30983;1.0746
30984;1.1818
30985;1.0253
30986;0.9529
30987;0.9558
30988;1.0891
30989;1.0137
30990;0.9442
30991;0.9529
30992;1.0427
30993;1.0543
30994;1.0369
30995;0.9413
30996;0.9239
30997;0.9529
30998;0.9268
30999;1.0079
31000;0.9326
31001;0.9645
31002;0.8833
31003;0.9732
31004;0.921
31005;0.9326
31006;0.8544
31007;0.9326
31008;0.8978
31009;0.8978
31010;0.9181
31011;0.9877
31012;0.9181
31013;0.9529
31014;1.0311
31015;0.9268
31016;0.9326
31017;0.8949
31018;1.0311
31019;0.9297
31020;0.9819
31021;1.092
31022;1.0282
31023;0.9355
31024;0.921
31025;0.9181
31026;0.9674
31027;1.0166
31028;1.0398
31029;1.0717
31030;1.034
31031;1.0398
31032;0.9297
31033;0.921
31034;0.9123
31035;0.9355
31036;1.0311
31037;1.1007
31038;0.8254
31039;0.7732
31040;0.8862
31041;1.0224
31042;0.9442
31043;1.0166
31044;1.0021
31045;0.8022
31046;0.979
31047;1.0021
31048;1.0224
31049;0.9065
31050;0.9732
31051;0.9152
31052;0.8689
31053;0.9761
31054;0.8862
31055;1.0601
31056;0.9152
31057;0.9529
31058;1.1036
31059;0.9413
31060;1.0804
31061;1.0079
31062;1.0978
31063;1.0079
31064;0.9558
31065;0.979
31066;1.0137
31067;1.063
31068;1.0311
31069;1.1325
31070;1.0166
31071;0.8978
31072;0.7877
31073;0.8862
31074;0.8486
31075;0.866
31076;1.005
31077;1.0833
31078;1.1557
31079;1.0253
31080;1.0369
31081;1.0572
31082;0.9732
31083;1.0282
31084;0.9297
31085;0.8573
31086;0.9268
31087;0.9558
31088;1.0282
31089;0.921
31090;0.8804
31091;1.0195
31092;0.9703
31093;1.0775
31094;0.9326
31095;0.9094
31096;0.9934
31097;0.9934
31098;0.9558
31099;0.9558
31100;0.9587
31101;0.8167
31102;0.8775
31103;0.9963
31104;1.0775
31105;1.0978
31106;1.0021
31107;0.9877
31108;0.9529
31109;1.0079
31110;1.0166
31111;0.9761
31112;0.9442
31113;0.921
31114;0.9992
31115;0.9674
31116;0.9471
31117;0.9963
31118;0.9905
31119;0.8862
31120;0.8949
31121;0.8544
31122;0.9326
31123;0.9413
31124;0.9326
31125;0.9529
31126;0.9905
31127;0.9326
31128;0.9616
31129;0.921
31130;0.9587
31131;1.0543
31132;1.0572
31133;1.0311
31134;1.0717
31135;1.1064
31136;0.921
31137;1.0427
31138;0.9616
31139;0.8631
31140;0.9674
31141;0.9471
31142;0.9326
31143;1.0862
31144;0.9413
31145;0.9877
31146;0.9036
31147;1.0224
31148;1.0021
31149;1.0717
31150;1.0224
31151;0.8718
31152;1.0137
31153;0.9819
31154;1.1064
31155;0.9297
31156;0.7703
31157;0.8399
31158;1.0195
31159;0.9819
31160;1.0021
31161;0.921
31162;0.9239
31163;0.808
31164;0.921
31165;1.092
31166;0.9442
31167;0.9703
31168;0.8775
31169;0.8631
31170;0.9239
31171;1.0021
31172;1.0659
31173;1.0601
31174;0.8457
31175;0.8573
31176;0.9558
31177;0.9761
31178;0.9326
31179;0.9094
31180;0.9413
31181;1.0137
31182;1.005
31183;1.0833
31184;0.9848
31185;0.9471
31186;1.0108
31187;1.0369
31188;1.0746
31189;1.1151
31190;1.0282
31191;0.8891
31192;0.892
31193;1.0543
31194;1.118
31195;1.0427
31196;0.9934
31197;0.9442
31198;1.0543
31199;1.0717
31200;0.979
31201;0.9761
31202;0.9587
31203;0.8978
31204;0.9529
31205;1.0572
31206;0.9877
31207;0.8051
31208;0.9645
31209;0.8283
