----------------------------------------------------------------------------------------------
Bean传感器AX 3DS

Mac Id : 00158D00000E09D4
网络ID : 0002
Pan Id : 3900
传感器ID : 1
传感器标签 : Ch_Y

比率 : 1
偏移量 : 0
单位 : g

DATE_FORMAT : yyyy/M/d tt hh:mm:ss
日期 : 2020/2/1 上午 12:05:16

数据采集周期 : 304
数据采集持续时间 : 300
抽样率 : 400
截止频率 : 8
----------------------------------------------------------------------------------------------
测量目录;测量值
9131;-0.0029
9132;-0.0445
9133;0.0922
9134;0.1101
9135;0.0624
9136;0.1636
9137;0.1071
9138;0.1339
9139;0.1041
9140;0.113
9141;0.0803
9142;0.0833
9143;0.1517
9144;0.0535
9145;0.0327
9146;0.0535
9147;0.0386
9148;0.2202
9149;0.1577
9150;0.0863
9151;0.1071
9152;-0.0058
9153;0.0476
9154;0.0803
9155;0.1488
9156;0.0001
9157;-0.0326
9158;0.0714
9159;0.0356
9160;0.0118
9161;0.0297
9162;0.0743
9163;0.0237
9164;0.1339
9165;0.2232
9166;0.0714
9167;-0.0088
9168;0.1071
9169;0.1517
9170;0.2381
9171;0.0654
9172;0.0089
9173;0.0208
9174;0.1101
9175;0.0624
9176;-0.1844
9177;-0.0058
9178;0.1279
9179;-0.0505
9180;0.0237
9181;-0.0773
9182;0.0714
9183;0.1785
9184;0.0416
9185;0.0624
9186;-0.0237
9187;0.0565
9188;0.0803
9189;0.0356
9190;-0.0505
9191;-0.0177
9192;0.0624
9193;0.0952
9194;0.0059
9195;-0.0951
9196;-0.0029
9197;0.0148
9198;0.1101
9199;0.0059
9200;0.0922
9201;0.0237
9202;0.119
9203;0.1875
9204;-0.0088
9205;0.0684
9206;0.0476
9207;0.0833
9208;0.0208
9209;0.0892
9210;0.113
9211;0.1994
9212;0.0803
9213;0.0624
9214;0.0059
9215;0.1964
9216;0.0952
9217;0.0654
9218;0.0803
9219;0.0624
9220;0.1756
9221;0.1488
9222;0.1309
9223;0.1011
9224;0.1696
9225;0.1666
9226;0.0505
9227;0.0565
9228;0.1011
9229;0.1011
9230;0.1249
9231;0.0178
9232;0.0178
9233;0.1577
9234;-0.0296
9235;0.0059
9236;-0.0386
9237;0.0654
9238;0.0654
9239;0.0208
9240;-0.0743
9241;-0.0475
9242;0.0595
9243;0.0118
9244;-0.0207
9245;-0.0177
9246;-0.0118
9247;-0.0177
9248;0.0446
9249;-0.107
9250;0.0297
9251;0.0952
9252;0.0595
9253;0.0833
9254;-0.0683
9255;-0.0624
9256;0.0952
9257;0.1428
9258;0.119
9259;-0.0326
9260;0.0178
9261;0.113
9262;0.0624
9263;0.0922
9264;0.0208
9265;0.0714
9266;0.1249
9267;0.1011
9268;0.0595
9269;0.113
9270;0.1369
9271;0.1577
9272;0.1547
9273;0.1101
9274;0.1071
9275;0.1279
9276;0.2351
9277;0.0416
9278;0.0565
9279;0.0356
9280;0.1934
9281;0.1904
9282;0.0505
9283;0.0654
9284;0.0059
9285;0.1011
9286;0.116
9287;-0.0773
9288;0.0892
9289;0.0446
9290;0.1458
9291;0.0505
9292;-0.1041
9293;0.1369
9294;0.0892
9295;-0.0416
9296;0.0356
9297;-0.0654
9298;0.0833
9299;0.0476
9300;0.0743
9301;-0.107
9302;0.0178
9303;0.0684
9304;-0.0267
9305;0.0476
9306;0.0446
9307;0.0565
9308;0.0714
9309;-0.0118
9310;-0.1457
9311;0.0237
9312;0.0327
9313;0.0118
9314;-0.0386
9315;0.0208
9316;0.0595
9317;-0.0148
9318;0.0148
9319;-0.0713
9320;0.0833
9321;0.0773
9322;0.0743
9323;0.0267
9324;0.0565
9325;0.0118
9326;-0.0445
9327;0.0476
9328;0.0654
9329;0.1398
9330;0.122
9331;0.0922
9332;0.0208
9333;0.0029
9334;0.0714
9335;0.0892
9336;0.122
9337;0.1041
9338;0.0356
9339;0.1279
9340;0.0356
9341;0.0982
9342;0.113
9343;0.0624
9344;0.1488
9345;0.0505
9346;0.0892
9347;0.1309
9348;0.1577
9349;0.1339
9350;0.0982
9351;0.0863
9352;0.0654
9353;0.1071
9354;0.1011
9355;0.1101
9356;-0.0148
9357;0.0952
9358;0.0773
9359;0.0476
9360;-0.0058
9361;0.0356
9362;0.0356
9363;0.0059
9364;0.0001
9365;-0.0058
9366;0.0595
9367;0.0624
9368;0.0148
9369;-0.0505
9370;-0.0475
9371;-0.0356
9372;-0.0832
9373;-0.0386
9374;-0.0416
9375;-0.1011
9376;-0.0296
9377;0.0267
9378;0.0089
9379;-0.0326
9380;0.1249
9381;-0.0624
9382;0.1458
9383;-0.0654
9384;0.119
9385;0.0386
9386;0.0743
9387;0.122
9388;0.0237
9389;0.1666
9390;-0.0148
9391;0.0535
9392;0.2262
9393;0.1041
9394;0.0952
9395;-0.116
9396;0.0178
9397;0.1428
9398;0.1845
9399;0.2648
9400;-0.0326
9401;-0.0118
9402;0.116
9403;0.2053
9404;0.1934
9405;0.0059
9406;0.0029
9407;0.0863
9408;0.1398
9409;-0.0029
9410;0.119
9411;0.0654
9412;0.2916
9413;0.0208
9414;0.1339
9415;0.0208
9416;0.0714
9417;0.0743
9418;0.0773
9419;0.0267
9420;0.0118
9421;0.1428
9422;0.1815
9423;0.0237
9424;-0.1011
9425;0.119
9426;0.0922
9427;0.1666
9428;0.0118
9429;-0.0356
9430;-0.1011
9431;-0.0296
9432;0.0803
9433;-0.0713
9434;0.0267
9435;0.0446
9436;0.0446
9437;0.0089
9438;-0.0475
9439;0.0654
9440;0.1815
9441;-0.0207
9442;0.1428
9443;-0.0654
9444;0.0029
9445;0.0029
9446;-0.116
9447;-0.0743
9448;0.0714
9449;0.0565
9450;0.0327
9451;0.113
9452;0.0446
9453;-0.0118
9454;0.0356
9455;0.0178
9456;-0.0177
9457;0.0237
9458;0.0356
9459;0.1398
9460;0.1994
9461;0.1398
9462;0.1517
9463;0.0684
9464;0.0356
9465;0.0565
9466;0.116
9467;0.2113
9468;0.0654
9469;-0.0386
9470;0.1071
9471;0.1994
9472;0.2232
9473;0.0952
9474;0.0178
9475;0.0416
9476;0.1785
9477;0.0595
9478;0.0001
9479;0.0208
9480;-0.0922
9481;0.2232
9482;-0.0386
9483;-0.0535
9484;-0.0803
9485;0.1517
9486;0.0743
9487;0.0118
9488;-0.0475
9489;-0.0177
9490;-0.0892
9491;0.1845
9492;0.0148
9493;0.1279
9494;0.0863
9495;0.122
9496;0.0089
9497;-0.0624
9498;-0.0356
9499;0.0624
9500;0.0327
9501;0.0118
9502;-0.0624
9503;0.0059
9504;0.1249
9505;0.0446
9506;0.0118
9507;-0.0386
9508;-0.0296
9509;0.0118
9510;0.0892
9511;0.0773
9512;0.0148
9513;0.0922
9514;-0.0773
9515;0.1279
9516;0.1517
9517;0.0178
9518;0.0297
9519;0.0476
9520;0.1339
9521;0.0684
9522;0.0982
9523;0.1964
9524;0.119
9525;0.116
9526;0.0922
9527;0.0892
9528;0.122
9529;0.0922
9530;0.119
9531;-0.0445
9532;0.1785
9533;0.0922
9534;-0.0148
9535;0.0089
9536;0.0237
9537;0.0952
9538;0.0356
9539;0.2976
9540;0.0714
9541;-0.116
9542;0.116
9543;0.0833
9544;0.1785
9545;0.1041
9546;0.0595
9547;0.1875
9548;0.2083
9549;0.1934
9550;0.1845
9551;0.122
9552;0.0356
9553;0.2202
9554;0.0565
9555;0.1577
9556;-0.0118
9557;-0.0267
9558;0.1875
9559;0.0356
9560;0.0089
9561;-0.0118
9562;0.1428
9563;0.2023
9564;-0.0296
9565;-0.1457
9566;-0.0862
9567;0.0356
9568;0.0714
9569;0.0148
9570;-0.0594
9571;0.0267
9572;-0.0267
9573;-0.0594
9574;-0.0713
9575;-0.0475
9576;0.0714
9577;0.0327
9578;0.0059
9579;-0.0475
9580;-0.0713
9581;0.0446
9582;0.0356
9583;0.0565
9584;0.0892
9585;0.0922
9586;0.1279
9587;0.0356
9588;0.0089
9589;0.1756
9590;0.1964
9591;0.1666
9592;0.0714
9593;0.1309
9594;0.0833
9595;0.1428
9596;0.0476
9597;0.0803
9598;0.0059
9599;0.1249
9600;0.0892
9601;0.0356
9602;0.0892
9603;0.0237
9604;0.2113
9605;0.119
9606;0.1636
9607;0.116
9608;0.1577
9609;0.1041
9610;0.116
9611;0.0476
9612;0.1249
9613;0.1309
9614;0.1071
9615;0.0356
9616;-0.0207
9617;-0.0029
9618;0.0178
9619;-0.0386
9620;-0.0118
9621;-0.0386
9622;0.0535
9623;0.0922
9624;-0.0207
9625;-0.0326
9626;-0.0237
9627;0.0386
9628;-0.0267
9629;0.0208
9630;-0.0654
9631;0.0743
9632;0.0743
9633;-0.0416
9634;0.0565
9635;0.1458
9636;-0.0058
9637;0.0714
9638;-0.0832
9639;0.0029
9640;0.0743
9641;0.0892
9642;0.0863
9643;0.0001
9644;0.0952
9645;0.1428
9646;0.1666
9647;0.0892
9648;0.0952
9649;0.0892
9650;0.1666
9651;0.1309
9652;0.0356
9653;0.1071
9654;0.0863
9655;0.1547
9656;0.1696
9657;-0.1428
9658;0.1071
9659;0.122
9660;0.0476
9661;0.0684
9662;0.0327
9663;0.0654
9664;0.113
9665;0.0773
9666;0.2262
9667;0.0952
9668;0.1636
9669;0.1666
9670;-0.0832
9671;0.0089
9672;0.1488
9673;0.0327
9674;-0.1338
9675;-0.0296
9676;0.0001
9677;0.1309
9678;0.0356
9679;-0.0713
9680;-0.0743
9681;-0.0416
9682;0.0714
9683;0.0952
9684;-0.0505
9685;0.1071
9686;-0.0475
9687;0.1607
9688;0.0714
9689;0.0476
9690;0.1547
9691;-0.0594
9692;0.0327
9693;0.0476
9694;0.0505
9695;0.0089
9696;0.0059
9697;-0.11
9698;-0.1189
9699;0.0001
9700;-0.1189
9701;0.0714
9702;-0.0267
9703;-0.0803
9704;0.0505
9705;0.0446
9706;0.0446
9707;0.0267
9708;-0.0356
9709;0.0922
9710;0.0178
9711;0.0743
9712;0.0595
9713;0.0684
9714;0.0178
9715;0.0565
9716;0.1428
9717;0.1517
9718;0.0773
9719;0.113
9720;0.116
9721;0.0952
9722;0.0654
9723;0.1041
9724;0.0565
9725;-0.0237
9726;-0.0058
9727;0.1249
9728;0.0952
9729;0.0684
9730;0.1041
9731;0.0029
9732;0.1904
9733;0.1547
9734;0.0237
9735;0.0773
9736;-0.0207
9737;0.1458
9738;0.0773
9739;0.0684
9740;0.119
9741;0.1249
9742;-0.0386
9743;-0.0445
9744;0.0803
9745;0.0297
9746;0.0565
9747;0.0863
9748;0.0237
9749;0.0148
9750;-0.0296
9751;0.0505
9752;-0.0177
9753;-0.107
9754;0.0476
9755;0.0535
9756;-0.0743
9757;-0.1011
9758;0.0356
9759;0.0327
9760;0.0446
9761;0.0476
9762;0.0803
9763;0.0416
9764;-0.0326
9765;0.0001
9766;0.0356
9767;0.0654
9768;-0.0058
9769;0.0714
9770;0.0059
9771;-0.0148
9772;0.0356
9773;0.0476
9774;0.113
9775;0.1994
9776;0.122
9777;0.1011
9778;-0.0058
9779;0.0863
9780;0.1666
9781;0.2827
9782;0.2083
9783;0.0297
9784;0.0118
9785;0.116
9786;0.1845
9787;0.119
9788;0.0654
9789;-0.0296
9790;0.1428
9791;0.2113
9792;0.0178
9793;0.0148
9794;0.0624
9795;0.1428
9796;0.1934
9797;-0.0624
9798;0.1785
9799;0.1934
9800;0.113
9801;0.0714
9802;-0.0207
9803;0.0356
9804;0.0595
9805;0.2202
9806;-0.1576
9807;0.0089
9808;0.1071
9809;0.1041
9810;-0.0029
9811;-0.1904
9812;-0.0088
9813;0.0773
9814;0.1398
9815;0.0595
9816;0.0535
9817;0.0029
9818;0.0446
9819;0.0267
9820;-0.0981
9821;0.0476
9822;-0.0356
9823;0.0356
9824;-0.0386
9825;-0.0892
9826;0.0803
9827;0.0505
9828;0.0773
9829;-0.0743
9830;0.1428
9831;0.0178
9832;0.1517
9833;-0.0296
9834;-0.0832
9835;0.0476
9836;0.0446
9837;0.0476
9838;0.0237
9839;0.0505
9840;0.1964
9841;0.2291
9842;0.1398
9843;0.1101
9844;0.0178
9845;0.0297
9846;0.1547
9847;0.0624
9848;0.119
9849;0.1011
9850;0.0714
9851;-0.0029
9852;0.0803
9853;0.1577
9854;0.1071
9855;0.2529
9856;-0.0029
9857;0.0178
9858;0.0803
9859;0.0743
9860;-0.0832
9861;-0.0803
9862;-0.0177
9863;0.0624
9864;0.0714
9865;-0.0832
9866;-0.0177
9867;0.0356
9868;0.0505
9869;0.0059
9870;0.0267
9871;-0.0951
9872;0.2083
9873;0.1011
9874;0.0624
9875;0.0001
9876;-0.0118
9877;0.1309
9878;0.0624
9879;-0.0624
9880;-0.0267
9881;0.0089
9882;0.0356
9883;0.0178
9884;-0.0743
9885;-0.0326
9886;-0.0505
9887;0.1101
9888;0.0684
9889;-0.0148
9890;0.1756
9891;0.0297
9892;0.0416
9893;0.0595
9894;-0.1309
9895;0.0982
9896;0.0565
9897;0.0654
9898;0.1309
9899;-0.0058
9900;0.1071
9901;0.119
9902;0.1428
9903;0.1071
9904;0.1666
9905;0.1398
9906;0.0476
9907;0.116
9908;0.0803
9909;0.122
9910;0.1815
9911;0.0654
9912;0.1011
9913;0.0803
9914;0.1488
9915;0.1041
9916;-0.0029
9917;-0.0386
9918;0.0001
9919;0.0535
9920;-0.0743
9921;-0.0058
9922;-0.0743
9923;0.1428
9924;0.0595
9925;0.1309
9926;0.0327
9927;-0.0743
9928;0.122
9929;-0.2053
9930;0.2291
9931;-0.11
9932;-0.0267
9933;-0.1963
9934;-0.1309
9935;0.1369
9936;0.0118
9937;0.0714
9938;-0.0594
9939;0.244
9940;0.0237
9941;-0.0356
9942;-0.0683
9943;-0.0118
9944;0.0535
9945;-0.0951
9946;-0.0029
9947;-0.11
9948;0.1011
9949;0.0982
9950;0.0863
9951;-0.0505
9952;-0.0803
9953;0.0535
9954;0.0863
9955;0.0237
9956;-0.0237
9957;0.0624
9958;0.0863
9959;0.1071
9960;0.1279
9961;0.0684
9962;0.0297
9963;0.1339
9964;0.2053
9965;-0.0356
9966;0.0833
9967;0.113
9968;0.0476
9969;0.0267
9970;0.0595
9971;-0.0118
9972;0.0833
9973;0.0059
9974;0.1666
9975;0.1369
9976;0.0565
9977;0.1071
9978;0.0714
9979;-0.0505
9980;0.1279
9981;0.0297
9982;0.0356
9983;0.0684
9984;0.0327
9985;0.0654
9986;-0.0029
9987;0.0446
9988;0.0237
9989;0.0803
9990;0.0595
9991;0.0001
9992;-0.0356
9993;0.0476
9994;0.0356
9995;-0.0029
9996;0.0089
9997;-0.1011
9998;0.0356
9999;0.0118
10000;0.0624
10001;-0.0892
10002;0.0118
10003;0.0148
10004;0.0178
10005;-0.0624
10006;0.0148
10007;0.0327
10008;0.0654
10009;0.0327
10010;0.0208
10011;-0.0951
10012;-0.0177
10013;0.0952
10014;0.0148
10015;0.1101
10016;0.0327
10017;0.1577
10018;0.0952
10019;0.0297
10020;0.1011
10021;0.1279
10022;0.1666
10023;0.1249
10024;0.0565
10025;0.1428
10026;0.122
10027;0.1428
10028;0.0982
10029;0.1309
10030;0.0952
10031;0.1547
10032;0.1071
10033;0.1011
10034;0.0476
10035;0.116
10036;0.1636
10037;0.0952
10038;0.0416
10039;0.113
10040;0.0982
10041;0.113
10042;0.0356
10043;0.1904
10044;0.0863
10045;-0.0386
10046;-0.0207
10047;0.0356
10048;0.113
10049;0.0952
10050;0.0982
10051;-0.0475
10052;0.0803
10053;0.0001
10054;-0.0535
10055;-0.0416
10056;-0.0058
10057;-0.1279
10058;0.0178
10059;-0.0177
10060;0.0001
10061;-0.0326
10062;-0.0296
10063;0.0743
10064;-0.0237
10065;0.0059
10066;0.0208
10067;0.0148
10068;0.0356
10069;-0.1189
10070;0.0208
10071;-0.0743
10072;-0.0058
10073;0.0476
10074;0.0001
10075;0.0327
10076;0.0743
10077;0.0029
10078;0.0089
10079;-0.0267
10080;0.113
10081;0.0595
10082;-0.0207
10083;0.0505
10084;0.0684
10085;0.0952
10086;0.122
10087;0.0892
10088;-0.0058
10089;0.0773
10090;0.0684
10091;0.0208
10092;0.1398
10093;0.0356
10094;0.1488
10095;0.0327
10096;0.0029
10097;0.0505
10098;0.1488
10099;0.1011
10100;0.0714
10101;0.0714
10102;0.0922
10103;0.1279
10104;0.0743
10105;0.0743
10106;0.0001
10107;0.0863
10108;0.1101
10109;0.119
10110;-0.0267
10111;0.0922
10112;0.0654
10113;0.1309
10114;0.0297
10115;-0.0296
10116;0.0059
10117;0.0446
10118;0.0803
10119;-0.0713
10120;-0.0058
10121;0.0356
10122;0.0565
10123;-0.0296
10124;-0.0148
10125;0.0416
10126;0.0356
10127;-0.0594
10128;-0.1219
10129;-0.0594
10130;-0.0118
10131;0.0178
10132;0.0089
10133;-0.0594
10134;0.0743
10135;0.1428
10136;0.0565
10137;0.4077
10138;-0.0237
10139;0.2262
10140;0.0684
10141;0.1279
10142;0.0267
10143;0.0001
10144;0.1845
10145;0.2678
10146;0.0952
10147;0.0654
10148;0.0714
10149;-0.0177
10150;0.0505
10151;0.0863
10152;0.0624
10153;0.1636
10154;-0.0118
10155;0.2142
10156;0.0446
10157;-0.1993
10158;0.0001
10159;0.1041
10160;0.1607
10161;-0.0654
10162;0.0297
10163;-0.1934
10164;0.119
10165;-0.0029
10166;-0.0148
10167;0.1785
10168;-0.11
10169;0.1607
10170;0.116
10171;0.0624
10172;0.0803
10173;0.0595
10174;0.0654
10175;-0.0416
10176;-0.0356
10177;-0.1189
10178;0.0595
10179;0.0327
10180;-0.0594
10181;-0.0832
10182;0.0059
10183;0.0029
10184;-0.0088
10185;-0.0416
10186;0.0416
10187;0.119
10188;0.0505
10189;0.2648
10190;-0.1457
10191;0.0356
10192;0.0565
10193;0.1011
10194;-0.0118
10195;0.0118
10196;0.0624
10197;-0.0475
10198;0.1101
10199;-0.0416
10200;-0.116
10201;-0.0505
10202;0.0505
10203;0.1458
10204;0.0059
10205;0.1398
10206;0.0505
10207;0.1904
10208;-0.0773
10209;-0.0207
10210;-0.0177
10211;0.0684
10212;-0.0594
10213;-0.113
10214;0.1071
10215;0.1011
10216;0.1607
10217;0.1517
10218;0.1577
10219;0.1398
10220;0.1964
10221;0.2142
10222;0.2678
10223;0.0505
10224;0.113
10225;0.1398
10226;0.1428
10227;0.1101
10228;0.1547
10229;0.0863
10230;0.0714
10231;-0.0326
10232;0.0743
10233;0.1517
10234;0.0356
10235;0.0327
10236;0.0297
10237;0.0267
10238;0.0356
10239;-0.0862
10240;-0.0118
10241;-0.0832
10242;0.1577
10243;-0.0624
10244;0.0386
10245;-0.1576
10246;-0.0535
10247;0.0001
10248;-0.0237
10249;-0.0148
10250;-0.0773
10251;0.0892
10252;0.0743
10253;0.0505
10254;0.0148
10255;0.0208
10256;0.0952
10257;-0.0594
10258;0.0535
10259;-0.0148
10260;0.0863
10261;0.1785
10262;0.0803
10263;0.0505
10264;0.0803
10265;0.1101
10266;0.0952
10267;0.1577
10268;0.0773
10269;0.0833
10270;0.1488
10271;0.1517
10272;0.1458
10273;0.0684
10274;0.1607
10275;0.1994
10276;0.0833
10277;0.0624
10278;0.0118
10279;0.1309
10280;0.1517
10281;0.0416
10282;0.0505
10283;0.0743
10284;0.1458
10285;0.0446
10286;0.0446
10287;-0.0624
10288;0.0118
10289;0.0743
10290;0.0356
10291;0.0148
10292;0.0684
10293;0.1249
10294;0.0059
10295;-0.2202
10296;-0.0951
10297;0.1607
10298;-0.0118
10299;-0.113
10300;-0.0803
10301;-0.0326
10302;0.3482
10303;0.0624
10304;-0.1279
10305;-0.2023
10306;-0.1785
10307;0.0356
10308;0.1815
10309;0.0386
10310;-0.1309
10311;0.1607
10312;-0.0148
10313;0.122
10314;-0.1487
10315;-0.1517
10316;-0.0296
10317;0.0773
10318;0.0654
10319;0.0684
10320;0.0148
10321;-0.0356
10322;0.0208
10323;0.0001
10324;-0.0356
10325;-0.0207
10326;0.1845
10327;0.1636
10328;0.0714
10329;0.2083
10330;0.1011
10331;0.119
10332;0.1458
10333;0.0833
10334;0.0535
10335;0.0714
10336;0.1279
10337;0.1101
10338;-0.0058
10339;0.0267
10340;0.0267
10341;0.0863
10342;0.1101
10343;0.0356
10344;0.0208
10345;0.1607
10346;0.116
10347;0.0952
10348;0.1249
10349;0.0684
10350;0.0327
10351;0.0416
10352;0.0029
10353;0.0773
10354;0.0833
10355;0.0952
10356;-0.0386
10357;-0.0177
10358;0.0297
10359;0.0505
10360;-0.0296
10361;-0.0148
10362;-0.0743
10363;0.0001
10364;0.0029
10365;-0.0356
10366;-0.0088
10367;-0.0058
10368;0.0118
10369;0.0505
10370;0.0178
10371;0.0327
10372;0.0356
10373;0.0148
10374;-0.0445
10375;-0.0058
10376;-0.0148
10377;0.1101
10378;0.0059
10379;-0.0267
10380;0.0803
10381;0.122
10382;0.0773
10383;0.0624
10384;0.0714
10385;0.0863
10386;0.0356
10387;0.1428
10388;0.0267
10389;0.122
10390;0.0654
10391;0.0714
10392;0.0922
10393;0.1607
10394;0.0565
10395;0.0267
10396;0.1815
10397;0.0148
10398;0.1517
10399;0.0743
10400;0.0059
10401;0.0297
10402;-0.1576
10403;0.0952
10404;-0.0029
10405;-0.0773
10406;-0.0029
10407;0.0208
10408;0.0059
10409;0.0297
10410;-0.0416
10411;0.0001
10412;0.0001
10413;-0.1309
10414;0.0654
10415;0.0089
10416;-0.1576
10417;0.0118
10418;-0.0088
10419;0.0148
10420;0.0237
10421;-0.0594
10422;-0.0624
10423;-0.0118
10424;-0.0356
10425;-0.0683
10426;0.116
10427;0.0773
10428;-0.0624
10429;0.0118
10430;-0.0416
10431;0.0416
10432;-0.0029
10433;-0.0356
10434;0.0356
10435;-0.0624
10436;-0.0118
10437;0.0267
10438;0.0297
10439;0.0297
10440;0.0714
10441;0.0863
10442;0.0654
10443;0.0178
10444;0.122
10445;0.0208
10446;0.113
10447;0.0982
10448;0.0237
10449;0.0892
10450;0.0624
10451;0.0327
10452;-0.0683
10453;0.0595
10454;0.0684
10455;0.0535
10456;0.0922
10457;0.0892
10458;0.0446
10459;0.0684
10460;0.0982
10461;0.1934
10462;0.1428
10463;0.1815
10464;0.0001
10465;-0.0148
10466;0.0535
10467;-0.0445
10468;0.0476
10469;-0.116
10470;0.119
10471;0.0237
10472;0.0356
10473;0.0833
10474;-0.0564
10475;-0.0624
10476;0.0595
10477;0.1249
10478;-0.0356
10479;-0.0267
10480;-0.0148
10481;-0.0326
10482;-0.0118
10483;-0.0386
10484;-0.0624
10485;0.0505
10486;-0.116
10487;0.113
10488;0.0505
10489;0.1398
10490;0.0595
10491;-0.1279
10492;-0.0237
10493;-0.0624
10494;0.2172
10495;0.1011
10496;0.1249
10497;-0.0029
10498;0.0148
10499;0.0118
10500;-0.0326
10501;0.0237
10502;-0.0177
10503;0.0773
10504;0.1547
10505;0.0237
10506;0.0476
10507;0.0178
10508;0.1309
10509;0.0356
10510;0.0178
10511;0.0356
10512;0.1309
10513;0.0446
10514;0.0863
10515;-0.1219
10516;0.0982
10517;0.1488
10518;0.1726
10519;0.0237
10520;-0.0207
10521;-0.1606
10522;0.1369
10523;-0.1874
10524;-0.0118
10525;-0.0148
10526;0.1071
10527;0.1279
10528;-0.0713
10529;-0.0386
10530;0.0476
10531;0.0505
10532;0.0684
10533;0.1666
10534;0.0565
10535;-0.1904
10536;-0.0594
10537;-0.0029
10538;0.1726
10539;0.0356
10540;-0.1963
10541;-0.1368
10542;-0.0713
10543;0.1041
10544;0.0178
10545;-0.0207
10546;-0.0237
10547;0.0327
10548;0.0654
10549;0.0535
10550;-0.0148
10551;0.119
10552;0.1577
10553;-0.1219
10554;0.0535
10555;-0.0296
10556;-0.0118
10557;0.0833
10558;0.1636
10559;0.0059
10560;0.1309
10561;0.0773
10562;0.1488
10563;-0.0445
10564;-0.0416
10565;0.1845
10566;0.0952
10567;0.0001
10568;0.0029
10569;-0.0475
10570;0.2351
10571;0.0892
10572;-0.0177
10573;-0.0029
10574;0.0356
10575;0.0654
10576;0.2589
10577;0.0684
10578;0.0356
10579;0.1934
10580;0.1488
10581;0.1249
10582;-0.0118
10583;0.1398
10584;0.0684
10585;-0.0296
10586;0.0773
10587;-0.0296
10588;0.0952
10589;0.1249
10590;-0.0296
10591;-0.0356
10592;0.0416
10593;0.0297
10594;0.0684
10595;0.0356
10596;-0.0624
10597;0.0356
10598;0.119
10599;-0.107
10600;-0.0416
10601;-0.1576
10602;-0.0475
10603;0.1071
10604;-0.0237
10605;0.0535
10606;-0.0743
10607;0.0356
10608;0.0001
10609;0.0178
10610;-0.0207
10611;0.1071
10612;0.0505
10613;-0.113
10614;-0.0177
10615;0.0476
10616;0.1517
10617;0.0327
10618;-0.0058
10619;0.0803
10620;-0.0118
10621;0.1398
10622;0.0237
10623;0.0356
10624;0.1309
10625;0.2321
10626;0.1666
10627;-0.0237
10628;0.0505
10629;0.0505
10630;0.1666
10631;0.1309
10632;0.0714
10633;0.1101
10634;0.241
10635;0.0803
10636;0.0416
10637;0.0446
10638;0.0833
10639;0.1547
10640;-0.0535
10641;0.0356
10642;-0.0416
10643;0.0624
10644;0.1071
10645;-0.0683
10646;0.0001
10647;0.0148
10648;0.0356
10649;0.0386
10650;-0.1011
10651;0.0446
10652;-0.0475
10653;-0.1011
10654;-0.0118
10655;-0.1815
10656;0.0001
10657;-0.0505
10658;0.0089
10659;-0.0475
10660;-0.1696
10661;0.0624
10662;0.113
10663;0.0327
10664;-0.0296
10665;-0.0118
10666;0.0833
10667;0.0922
10668;-0.0267
10669;0.0001
10670;-0.0386
10671;0.0833
10672;0.1369
10673;-0.1368
10674;0.0416
10675;0.1309
10676;0.119
10677;0.1398
10678;-0.0058
10679;-0.0743
10680;0.0029
10681;0.1011
10682;0.0029
10683;-0.116
10684;-0.0207
10685;0.244
10686;0.0743
10687;0.1428
10688;-0.0594
10689;0.3095
10690;0.3035
10691;0.1488
10692;0.1071
10693;0.1458
10694;0.1756
10695;0.3035
10696;0.0356
10697;0.0595
10698;-0.0654
10699;0.0833
10700;0.0267
10701;-0.1041
10702;-0.1219
10703;0.1815
10704;0.1398
10705;0.0863
10706;-0.0148
10707;0.0327
10708;0.0476
10709;0.0178
10710;-0.0594
10711;-0.113
10712;0.0237
10713;0.0922
10714;-0.0207
10715;-0.1219
10716;-0.2588
10717;-0.0029
10718;0.1071
10719;-0.0237
10720;-0.0713
10721;-0.0326
10722;0.0863
10723;0.0148
10724;0.0982
10725;-0.0416
10726;0.0952
10727;0.0624
10728;0.0356
10729;0.0833
10730;0.1339
10731;0.0743
10732;-0.0207
10733;-0.0386
10734;-0.0594
10735;0.0684
10736;0.1696
10737;0.0684
10738;0.1011
10739;0.0356
10740;0.1726
10741;0.122
10742;0.0535
10743;0.0208
10744;0.1488
10745;0.0892
10746;0.1398
10747;0.0267
10748;0.0714
10749;0.0684
10750;0.1428
10751;0.1071
10752;0.0416
10753;0.0356
10754;0.0327
10755;-0.0594
10756;0.0089
10757;-0.0505
10758;0.0892
10759;0.0001
10760;-0.0773
10761;-0.0237
10762;-0.0177
10763;0.0001
10764;0.0118
10765;-0.1785
10766;-0.0654
10767;0.0327
10768;-0.0177
10769;-0.0683
10770;-0.0594
10771;-0.0981
10772;0.0863
10773;-0.0594
10774;-0.0654
10775;-0.0773
10776;0.0982
10777;0.0714
10778;0.0001
10779;-0.0743
10780;0.0565
10781;0.1666
10782;0.0922
10783;0.0356
10784;0.0773
10785;0.0863
10786;0.1577
10787;0.0773
10788;-0.0594
10789;0.0535
10790;-0.0743
10791;0.0773
10792;-0.0416
10793;-0.0237
10794;0.0356
10795;0.3095
10796;-0.0296
10797;-0.0148
10798;-0.0296
10799;0.1517
10800;0.1666
10801;0.116
10802;0.0267
10803;0.0535
10804;0.1011
10805;0.0118
10806;0.1636
10807;-0.1547
